,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,0,854,17.633962571482378,vnctesnd-855,gkqvleii-1,6
1,0,1148,2.6905236634668683,hrwyujva-1149,gkqvleii-1,6
2,0,2292,13.340570034709087,ttellpkq-2293,gkqvleii-1,6
3,0,4880,13.549089447242604,jvuzmpba-4881,gkqvleii-1,6
4,0,5298,17.38337332002501,bitbpfol-5299,gkqvleii-1,6
5,0,5428,13.04960265786966,ifreoglb-5429,gkqvleii-1,6
6,1,189,12.068609632398045,wezlwuwy-190,lcwhgkte-2,6
7,1,743,18.816794083554687,kgqvtmcb-744,lcwhgkte-2,6
8,1,1680,9.03902389279831,dxztgkfo-1681,lcwhgkte-2,6
9,1,3848,12.603598064835019,iilmhwbu-3849,lcwhgkte-2,6
10,1,5633,17.755823702920104,cxndcyrd-5634,lcwhgkte-2,6
11,1,6313,14.605430579511383,ubmqtkex-6314,lcwhgkte-2,6
12,2,784,17.405089886224527,ugtjkilz-785,hfwzunmk-3,5
13,2,1207,11.212758992606823,zymtulre-1208,hfwzunmk-3,5
14,2,2676,7.61706966823666,vvcacerr-2677,hfwzunmk-3,5
15,2,3126,17.252379330158966,yiidzmpv-3127,hfwzunmk-3,5
16,2,3205,10.217331720865138,oohhvryo-3206,hfwzunmk-3,5
17,3,2711,14.37003677556339,wlwbyhrp-2712,amhklcpz-4,2
18,3,4607,16.136715653134146,lpsereoy-4608,amhklcpz-4,2
19,4,2694,19.213928272576215,ulhissmp-2695,zuaggtcy-5,3
20,4,4837,9.221130575534595,rkdnleyu-4838,zuaggtcy-5,3
21,4,6388,9.877625688344654,gsnpijxc-6389,zuaggtcy-5,3
22,5,369,12.794422207346333,yjjeosao-370,lkylpyyd-6,13
23,5,779,19.09814364790374,yydljmnh-780,lkylpyyd-6,13
24,5,810,5.715409382998344,egqchryf-811,lkylpyyd-6,13
25,5,1060,14.268753875313791,zaajedaf-1061,lkylpyyd-6,13
26,5,1918,13.830544859434067,vfmtjpad-1919,lkylpyyd-6,13
27,5,2152,13.522760144819545,erwvziou-2153,lkylpyyd-6,13
28,5,2804,17.150271903334076,qqwxkiny-2805,lkylpyyd-6,13
29,5,2898,15.67047401144463,aexihsue-2899,lkylpyyd-6,13
30,5,3457,15.986450117643576,mxlemvwm-3458,lkylpyyd-6,13
31,5,4867,9.517407847417926,nzxdcxtm-4868,lkylpyyd-6,13
32,5,5717,12.736654729177435,skyvyzdl-5718,lkylpyyd-6,13
33,5,5736,13.8840867462268,aefzfaxk-5737,lkylpyyd-6,13
34,5,5750,12.96911303438328,axgrlcoh-5751,lkylpyyd-6,13
35,6,1590,11.565340116671308,rvvykphs-1591,lmqruhgu-7,5
36,6,3372,6.777071611539835,ivrjewei-3373,lmqruhgu-7,5
37,6,5780,19.13762606543136,chgbdvoc-5781,lmqruhgu-7,5
38,6,5888,3.634330101896943,qfysirdg-5889,lmqruhgu-7,5
39,6,6459,6.496075620261007,skbbqjyg-6460,lmqruhgu-7,5
40,7,516,3.420137977707964,pavsebvs-517,ogkljsuu-8,8
41,7,1738,9.888249708494792,iasqrsup-1739,ogkljsuu-8,8
42,7,1783,15.336959124136103,qhtsabbo-1784,ogkljsuu-8,8
43,7,1898,3.7217253581921317,givujgbp-1899,ogkljsuu-8,8
44,7,2498,18.900070600047272,cygjzhtg-2499,ogkljsuu-8,8
45,7,3418,13.066071575227472,cnnwvfjd-3419,ogkljsuu-8,8
46,7,5040,10.786784682243583,brdjoofi-5041,ogkljsuu-8,8
47,7,5256,12.234263844494691,slpdwddx-5257,ogkljsuu-8,8
48,8,443,16.61976790284377,uaivuhtk-444,elykddkq-9,11
49,8,661,0.9022416899136436,tcniscuh-662,elykddkq-9,11
50,8,756,15.56518817101072,kovikrwa-757,elykddkq-9,11
51,8,764,8.459401780168623,jrhkeoda-765,elykddkq-9,11
52,8,1050,9.661898540400271,hncmxsoc-1051,elykddkq-9,11
53,8,1557,14.971781271211382,fvhesswc-1558,elykddkq-9,11
54,8,2059,6.676239381359363,tjdhyhln-2060,elykddkq-9,11
55,8,2626,4.915594876713701,cjyuhkxs-2627,elykddkq-9,11
56,8,2996,17.47642747789367,cfwvrqtw-2997,elykddkq-9,11
57,8,5087,19.482478510060616,elqjwzxh-5088,elykddkq-9,11
58,8,5922,11.307482157042205,bcmzrdsb-5923,elykddkq-9,11
59,9,1338,18.373969587131846,xcnsnafo-1339,lxpvhdlp-10,6
