,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,0,849,8.534547443026092,basmzvxn-850,wttjlnun-1,6
1,0,1346,15.99206421822377,srqwluzg-1347,wttjlnun-1,6
2,0,1884,16.870224330820403,kdxjgvhc-1885,wttjlnun-1,6
3,0,2907,7.895283431845636,icgecjsf-2908,wttjlnun-1,6
4,0,3896,17.474802343770385,cbeyxysz-3897,wttjlnun-1,6
5,0,5726,18.885220235450824,hayltfyi-5727,wttjlnun-1,6
6,1,1542,7.045237380836425,rzmxicxp-1543,oejeemca-2,4
7,1,3078,12.323154383013435,plmhjdto-3079,oejeemca-2,4
8,1,3250,15.451748647384164,bikmjhsj-3251,oejeemca-2,4
9,1,5605,15.415558798556296,yemfzbal-5606,oejeemca-2,4
10,2,958,19.63309858875271,bbdwsmia-959,nzbdukwy-3,8
11,2,3697,12.008320678073995,gydhwuan-3698,nzbdukwy-3,8
12,2,4296,15.289589532728794,xgrptqpr-4297,nzbdukwy-3,8
13,2,4571,15.838876687148337,fxmhhabs-4572,nzbdukwy-3,8
14,2,4668,6.42727057563038,khozplhm-4669,nzbdukwy-3,8
15,2,5329,13.73209397726425,prvjsoqi-5330,nzbdukwy-3,8
16,2,5382,17.990370323659317,kppnnrnp-5383,nzbdukwy-3,8
17,2,5514,19.348066720293406,molayunw-5515,nzbdukwy-3,8
18,3,398,13.400857092227879,ariwqqlm-399,ehapsazt-4,9
19,3,439,14.475022682227177,lxmmlvwu-440,ehapsazt-4,9
20,3,803,17.7237195673475,hrkijrps-804,ehapsazt-4,9
21,3,2174,11.638693985499069,ovnxpoew-2175,ehapsazt-4,9
22,3,2682,5.63597591362838,wrzhbqwj-2683,ehapsazt-4,9
23,3,3491,9.170518954115186,rujpnfiw-3492,ehapsazt-4,9
24,3,3691,13.74076847059053,nedtkdhu-3692,ehapsazt-4,9
25,3,4132,6.139852193571662,svlaoyol-4133,ehapsazt-4,9
26,3,5155,16.579687906646853,kasidsxv-5156,ehapsazt-4,9
27,4,734,17.993933138918358,xxordngu-735,movdlzpk-5,7
28,4,3162,6.682150046861107,qdoepbay-3163,movdlzpk-5,7
29,4,4036,8.340105705782861,eqgdlyuc-4037,movdlzpk-5,7
30,4,4075,13.949163569876045,ixxvfyts-4076,movdlzpk-5,7
31,4,4383,6.407920760568205,rwpdfqbh-4384,movdlzpk-5,7
32,4,4842,19.00412611490081,tjiopmhk-4843,movdlzpk-5,7
33,4,4936,18.275417898390547,horrliqd-4937,movdlzpk-5,7
34,5,799,18.018521950646964,vbiygcwp-800,ooadoyah-6,6
35,5,1179,19.588660911607924,hiidozvk-1180,ooadoyah-6,6
36,5,1559,11.619543493274328,aediotne-1560,ooadoyah-6,6
37,5,1868,9.579227417022352,qvqyelbk-1869,ooadoyah-6,6
38,5,2039,9.838438680749586,otgtvijq-2040,ooadoyah-6,6
39,5,3344,5.901845415825178,oaqsjmqk-3345,ooadoyah-6,6
40,6,805,11.0305729985443,livjtrnd-806,vgtyaesz-7,5
41,6,2073,12.019514600295043,cwizavgu-2074,vgtyaesz-7,5
42,6,2560,8.23000288237042,oulzmhyx-2561,vgtyaesz-7,5
43,6,3720,10.652059414360389,wqjvvqfk-3721,vgtyaesz-7,5
44,6,3907,14.52120719653011,kxzybwqe-3908,vgtyaesz-7,5
45,7,1261,13.891477647817966,pyitwkid-1262,hwrfllxy-8,4
46,7,1718,4.2666323702671916,ktzeghym-1719,hwrfllxy-8,4
47,7,3189,11.588136363413849,lapaahmy-3190,hwrfllxy-8,4
48,7,3286,9.489863946865736,sdixduuj-3287,hwrfllxy-8,4
49,8,1193,17.47765327956758,onplqeqk-1194,wemiigif-9,6
50,8,2334,17.10858235847794,yivgqfal-2335,wemiigif-9,6
51,8,2934,19.631022882123627,jmsgdufm-2935,wemiigif-9,6
52,8,3751,12.579366229669418,zsqqiblr-3752,wemiigif-9,6
53,8,4710,8.215965471456556,qpntuyhj-4711,wemiigif-9,6
54,8,5104,8.341715758597386,wcoeofqq-5105,wemiigif-9,6
55,9,695,17.705445069774736,tyuliqrs-696,ewjbgzeo-10,2
56,9,2746,11.846793904069115,syqjmzql-2747,ewjbgzeo-10,2
57,10,4041,8.021207789862258,vetchqxc-4042,uwdmatnf-11,3
58,10,4914,5.713501791081951,jetwavuj-4915,uwdmatnf-11,3
59,10,5301,14.53469030179459,jevghwxv-5302,uwdmatnf-11,3
60,11,173,18.248152577326373,jixbdpou-174,zpwmasit-12,8
61,11,313,17.65984522554749,fbqvnnuh-314,zpwmasit-12,8
62,11,2859,8.948806494658964,rdjexedc-2860,zpwmasit-12,8
63,11,4805,6.972441814025752,bxtiwpsn-4806,zpwmasit-12,8
64,11,5125,8.54459101935218,wwnbhtin-5126,zpwmasit-12,8
65,11,5245,17.462863372841547,hldjhxdb-5246,zpwmasit-12,8
66,11,5269,17.16383653892352,zsnnwmic-5270,zpwmasit-12,8
67,11,5339,19.329464087778074,tmrcurqn-5340,zpwmasit-12,8
68,12,1439,18.31960920801469,xpgxxcss-1440,lhcdmvbn-13,4
69,12,3869,8.969709704666924,bspauvcd-3870,lhcdmvbn-13,4
70,12,4756,18.15942493937118,dqiffbba-4757,lhcdmvbn-13,4
71,12,5083,11.962280346068347,axgytnoe-5084,lhcdmvbn-13,4
72,13,1602,19.05044362764163,qmcuvksk-1603,ijhbiljr-14,7
73,13,2636,17.490644504777364,tgxktvon-2637,ijhbiljr-14,7
74,13,3519,13.936161056026434,rcajewmt-3520,ijhbiljr-14,7
75,13,3703,6.889457731087217,ukomiotr-3704,ijhbiljr-14,7
76,13,4459,1.9934601043841726,xvqirxod-4460,ijhbiljr-14,7
77,13,4858,9.897850255806137,xungjxcu-4859,ijhbiljr-14,7
78,13,5418,12.315210914744593,hqaaqhfn-5419,ijhbiljr-14,7
79,14,137,10.496783951075798,vmhgaixb-138,cyjqfkfa-15,6
80,14,434,7.206105432332794,ogxxuswe-435,cyjqfkfa-15,6
81,14,1491,15.302393613958914,rjfwwxsu-1492,cyjqfkfa-15,6
82,14,2683,13.989900070187657,ssjxzuuc-2684,cyjqfkfa-15,6
83,14,2785,13.164438746651,sragfsna-2786,cyjqfkfa-15,6
84,14,3983,12.794370029856232,osdutxdn-3984,cyjqfkfa-15,6
85,15,36,3.3793983293917464,nwwjeogk-37,odazklrw-16,6
86,15,129,14.276799114918262,sdwbaiqj-130,odazklrw-16,6
87,15,1979,10.19696978879517,jkhzijlk-1980,odazklrw-16,6
88,15,3923,15.862812039123027,cvheozdu-3924,odazklrw-16,6
89,15,5057,9.246855868400575,brganzqi-5058,odazklrw-16,6
90,15,5112,7.3882707378132135,cniggvrs-5113,odazklrw-16,6
