,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,0,574,16.739506766534003,wbdknnxw-575,jhovhdys-1,4
1,0,1271,4.68649967486762,srejwcxo-1272,jhovhdys-1,4
2,0,2453,12.482613375754317,uliahofw-2454,jhovhdys-1,4
3,0,3582,19.383182656719622,mzlzywjc-3583,jhovhdys-1,4
4,1,1491,6.310135862049905,gohuhetl-1492,hmieccmv-2,3
5,1,4033,15.036253720412663,ghapiyoc-4034,hmieccmv-2,3
6,1,4465,14.556724417546933,iwaqdbwd-4466,hmieccmv-2,3
7,2,298,15.966249198141071,aiqglfjp-299,spsrdmwz-3,4
8,2,405,14.158775820259944,sdubgwgr-406,spsrdmwz-3,4
9,2,3870,11.858397221842639,jdttliqy-3871,spsrdmwz-3,4
10,2,4241,8.407951686948104,emwykxqg-4242,spsrdmwz-3,4
11,3,466,15.650733621125482,adxykyrt-467,plvvsuma-4,5
12,3,506,7.473816390073563,mvwzuibg-507,plvvsuma-4,5
13,3,625,18.500516797050782,yqtdbhai-626,plvvsuma-4,5
14,3,3994,16.290577739050626,eamfrgci-3995,plvvsuma-4,5
15,3,4128,4.4790819473917525,fyunmvde-4129,plvvsuma-4,5
16,4,824,7.44909638850002,wbbleand-825,jcxtmdpy-5,4
17,4,3180,18.283007759297824,mnlumtec-3181,jcxtmdpy-5,4
18,4,3811,15.969951718657365,xvbpzcpa-3812,jcxtmdpy-5,4
19,4,4544,12.357089128147226,gfcknllp-4545,jcxtmdpy-5,4
20,5,56,16.768634326458418,lbslsapo-57,lrnuqssf-6,8
21,5,695,19.627341371591914,uvlpukcy-696,lrnuqssf-6,8
22,5,1988,14.34437924120337,gwuoerxs-1989,lrnuqssf-6,8
23,5,2135,12.349380507920273,tifzfzfe-2136,lrnuqssf-6,8
24,5,2714,16.033971638046058,buzbgmnv-2715,lrnuqssf-6,8
25,5,4397,6.367549473938437,uruapohw-4398,lrnuqssf-6,8
26,5,4647,16.402078968828857,ykozoftt-4648,lrnuqssf-6,8
27,5,4929,13.8752491092025,ufzxbecd-4930,lrnuqssf-6,8
28,6,368,16.478764670567184,vyyjqhsw-369,icpmkchb-7,5
29,6,1884,16.207132163661274,tulmmrod-1885,icpmkchb-7,5
30,6,2949,17.097793315036263,eqenijyy-2950,icpmkchb-7,5
31,6,4110,14.327036090094788,jkaeolff-4111,icpmkchb-7,5
32,6,4449,19.717275805874248,iarvniln-4450,icpmkchb-7,5
33,7,1600,16.064209843138997,mbqfbwey-1601,eszlektk-8,7
34,7,1861,19.0667455517165,atghtxpn-1862,eszlektk-8,7
35,7,3085,12.915047481266308,wdinohwb-3086,eszlektk-8,7
36,7,3452,19.772720428990407,jdcksqmx-3453,eszlektk-8,7
37,7,3542,17.12565662785242,dtofthqq-3543,eszlektk-8,7
38,7,3566,17.726873799391868,rlvihnug-3567,eszlektk-8,7
39,7,5224,17.705577225092952,yxkimkye-5225,eszlektk-8,7
40,8,408,12.102763574943028,ytidgyqp-409,xzebrtaz-9,4
41,8,2857,17.03378239581481,gcvxclzm-2858,xzebrtaz-9,4
42,8,3957,15.569777530791146,velciffh-3958,xzebrtaz-9,4
43,8,5005,18.00867230558732,lqjaekry-5006,xzebrtaz-9,4
44,9,930,11.695528945641884,yguljpyq-931,edzsjwhi-10,6
45,9,2096,13.371515651143682,ubszbhiu-2097,edzsjwhi-10,6
46,9,2127,17.653582650819764,ssloxnmy-2128,edzsjwhi-10,6
47,9,3162,7.056853990487308,tynmjmbh-3163,edzsjwhi-10,6
48,9,3540,11.850390109584703,xydsjlis-3541,edzsjwhi-10,6
49,9,3639,16.535483111268412,dcrxnolf-3640,edzsjwhi-10,6
50,10,2818,19.37218732693071,omnnlouz-2819,khzokich-11,4
51,10,3552,19.68629054675105,wzefmryt-3553,khzokich-11,4
52,10,3999,16.962959349656835,zdefznun-4000,khzokich-11,4
53,10,4852,10.747097821695064,fjsmqhfr-4853,khzokich-11,4
54,11,2622,11.472368174569409,lxhotgqr-2623,qnncknwx-12,2
55,11,3606,16.373279751490387,ujmwxgvr-3607,qnncknwx-12,2
56,12,1420,9.51503083441179,itlngauo-1421,ictozwhk-13,6
57,12,1498,16.468849710760487,lpnnwued-1499,ictozwhk-13,6
58,12,2162,15.68588306631011,wquuotwe-2163,ictozwhk-13,6
59,12,2900,14.79358235738164,lhccpmso-2901,ictozwhk-13,6
60,12,4095,18.03107756989075,zvfanveh-4096,ictozwhk-13,6
61,12,4715,15.917546199924827,mucmkfbt-4716,ictozwhk-13,6
62,13,288,19.88664442151803,kgnhjbrd-289,lpwjtztb-14,2
63,13,4115,7.382919875919216,lezsqcad-4116,lpwjtztb-14,2
64,14,5469,15.479257480434812,auhzkrln-5470,wuvgwhqm-15,1
65,15,1184,18.3863239477357,lopfflww-1185,mccxssja-16,10
66,15,1454,16.566442530073694,gehmzhpj-1455,mccxssja-16,10
67,15,1716,12.683111141219797,fuccmjnp-1717,mccxssja-16,10
68,15,1949,14.073176514221284,esstufre-1950,mccxssja-16,10
69,15,4430,17.80893570312906,mzyioxcn-4431,mccxssja-16,10
70,15,4477,19.690411719368026,cicgsior-4478,mccxssja-16,10
71,15,4840,17.192952718135913,cugidjvj-4841,mccxssja-16,10
72,15,4863,7.81663174659941,qitjycki-4864,mccxssja-16,10
73,15,4902,4.776563909358092,bwukwnaw-4903,mccxssja-16,10
74,15,5091,9.470520352151725,cizeenol-5092,mccxssja-16,10
75,16,876,14.189007005738242,gkvmkzlk-877,cadgfbxi-17,6
76,16,1457,14.0556761081988,ccmksdke-1458,cadgfbxi-17,6
77,16,1957,9.851293055496164,tgdwuidc-1958,cadgfbxi-17,6
78,16,2378,9.590102324899027,ubdkmlqs-2379,cadgfbxi-17,6
79,16,3847,14.656328245279676,enfmyigs-3848,cadgfbxi-17,6
80,16,3992,2.9667363759397,kjssaqgn-3993,cadgfbxi-17,6
81,17,91,15.449470189628597,eubrygln-92,tesrdvwf-18,5
82,17,378,11.91041221187169,wnsmugyp-379,tesrdvwf-18,5
83,17,827,11.08530549464629,nyqrzdne-828,tesrdvwf-18,5
84,17,3874,9.263989639071216,zgqzfnwj-3875,tesrdvwf-18,5
85,17,4874,11.219175912523644,qepklnpf-4875,tesrdvwf-18,5
86,18,1489,5.126694423477701,uyghwgib-1490,ujmhodax-19,4
87,18,1650,19.480763270359596,nincnflm-1651,ujmhodax-19,4
88,18,3417,12.049283570676272,dquxbbjh-3418,ujmhodax-19,4
89,18,3819,19.56211723410469,okcmpvqj-3820,ujmhodax-19,4
90,19,3713,16.161763178676946,ginllbze-3714,dodogcyy-20,3
91,19,4504,9.11101614611276,ycbypfze-4505,dodogcyy-20,3
92,19,5415,16.88018053957005,upqdmlpx-5416,dodogcyy-20,3
93,20,3997,12.855382131690698,kwmibbxv-3998,qzoyddfr-21,2
94,20,4887,3.839012557626487,hnnoflxx-4888,qzoyddfr-21,2
95,21,562,8.192110107894846,nidzqbov-563,xkegorzz-22,8
96,21,593,18.533781371962196,qobopkdm-594,xkegorzz-22,8
97,21,1218,18.944346865196316,uxccewhj-1219,xkegorzz-22,8
98,21,2152,3.051042371888252,nwgjhuxq-2153,xkegorzz-22,8
99,21,2660,18.13592757231193,fnwahkqp-2661,xkegorzz-22,8
100,21,3042,19.208809603961043,xszehudf-3043,xkegorzz-22,8
101,21,3134,15.30000017570987,ryudkxwb-3135,xkegorzz-22,8
102,21,4906,17.352370816108476,duqaxsjt-4907,xkegorzz-22,8
103,22,630,10.65102051520644,dyyoutwr-631,fddlumue-23,2
104,22,1843,19.983600560058477,mqtuaozz-1844,fddlumue-23,2
105,23,1088,12.081641033830504,nanvaskf-1089,vdpcmknk-24,5
106,23,2566,12.984476832513856,ubejnvym-2567,vdpcmknk-24,5
107,23,3056,14.009181687751555,tbruvfoc-3057,vdpcmknk-24,5
108,23,3615,18.393479809399405,nhpjifwk-3616,vdpcmknk-24,5
109,23,4168,16.960404805391484,mtmodgon-4169,vdpcmknk-24,5
110,24,944,12.942305803526038,mibcvskb-945,blpypqft-25,5
111,24,1812,11.011758435601298,nsjassrs-1813,blpypqft-25,5
112,24,3477,7.442943065545716,phlxiosr-3478,blpypqft-25,5
113,24,3683,9.48056594047701,paanaown-3684,blpypqft-25,5
114,24,4260,17.823870304539035,shcitocs-4261,blpypqft-25,5
115,25,476,18.57414112943426,vdumdavx-477,ejjlwmvl-26,6
116,25,1170,16.423299764227473,cnrokhem-1171,ejjlwmvl-26,6
117,25,2850,12.73598729560897,bbtcglgr-2851,ejjlwmvl-26,6
118,25,2891,17.450228162669774,hrwqrmoy-2892,ejjlwmvl-26,6
119,25,3345,12.635858236337857,dzkqevqb-3346,ejjlwmvl-26,6
120,25,4527,6.01304320682283,ejkbybuf-4528,ejjlwmvl-26,6
121,26,867,5.319167724722556,hlvbrchm-868,qkxhhjvs-27,3
