,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,2,247,10.88035017279994,lbikhifk-248,ipeqvtdu-3,6
1,2,509,17.524748043248405,rwzwiyxq-510,ipeqvtdu-3,6
2,2,589,8.716322014461872,paluwabj-590,ipeqvtdu-3,6
3,2,706,17.2223302229525,fjjhuybo-707,ipeqvtdu-3,6
4,2,1885,19.153769335148663,ieopmsni-1886,ipeqvtdu-3,6
5,2,3054,12.30382640593039,iirapcng-3055,ipeqvtdu-3,6
6,3,1129,13.810274707478357,ypfcxbim-1130,swrxdila-4,2
7,3,1288,6.711189952518315,fjoschjb-1289,swrxdila-4,2
8,4,1315,14.975844896726125,rdpwctfi-1316,njnozmod-5,2
9,4,1486,12.390481983848243,fvucliad-1487,njnozmod-5,2
10,5,1111,8.259876112623102,vjrctlcj-1112,jnpuymks-6,3
11,5,1259,13.36650986593636,dyzbkpkg-1260,jnpuymks-6,3
12,5,2905,13.700483935247082,rlqarrhd-2906,jnpuymks-6,3
13,6,461,19.95514524952872,soylikox-462,xdqvarwo-7,3
14,6,1267,12.168091587901555,amajvgar-1268,xdqvarwo-7,3
15,6,3066,19.28864271260741,htofgfob-3067,xdqvarwo-7,3
16,7,1723,5.347502127114675,azimznub-1724,pzgwimbw-8,2
17,7,2747,18.92605870702471,ldnernpc-2748,pzgwimbw-8,2
18,8,51,14.6296516383121,vddmevoy-52,vtbjkwmz-9,1
19,9,431,19.308394223762406,vnpgpajb-432,qqdzyfem-10,3
20,9,2424,17.962245212758543,cupfdmop-2425,qqdzyfem-10,3
21,9,3044,10.836192236509643,qxcpnkhy-3045,qqdzyfem-10,3
22,10,1329,4.185987668845467,cyfjdswv-1330,ijyzuecp-11,2
23,10,2436,8.099924595259619,ksxktans-2437,ijyzuecp-11,2
24,11,764,10.175717109114922,hwdnldro-765,bfihkjjy-12,1
25,12,1669,18.304486287430482,pvmpdqbi-1670,zbpkatlf-13,3
26,12,1922,13.538942035893719,armgqdtl-1923,zbpkatlf-13,3
27,12,2651,7.025570653165553,dccevfrt-2652,zbpkatlf-13,3
28,13,112,1.7025744380439418,dmgmeryr-113,jpmqyveo-14,3
29,13,1217,18.640692286120238,trxdcowe-1218,jpmqyveo-14,3
30,13,1965,19.69350216629737,roiqbndo-1966,jpmqyveo-14,3
31,14,2448,11.746590974597051,flanaldk-2449,lnrggnet-15,1
32,15,1490,15.454259455340958,uhssfijd-1491,esvmryva-16,1
33,16,332,10.239645712449889,rrdjwtig-333,kxfmtlfh-17,4
34,16,555,6.811208561751398,hfafzuhi-556,kxfmtlfh-17,4
35,16,1268,12.565795844289779,yejhyrdj-1269,kxfmtlfh-17,4
36,16,2867,6.7951381775896955,rbjqvhpe-2868,kxfmtlfh-17,4
37,17,2123,7.77774944323593,qmjfuomb-2124,wfgetukd-18,1
38,18,246,9.954120294301505,xqjxrwyf-247,jqyiqfby-19,4
39,18,681,14.39058663182527,hqtjrsay-682,jqyiqfby-19,4
40,18,1128,16.923167813538893,fxvstqbq-1129,jqyiqfby-19,4
41,18,1362,12.663794565696886,yysvqkwr-1363,jqyiqfby-19,4
42,19,45,19.889495897616484,odgjtjvw-46,fusasqxd-20,5
43,19,270,14.177308111097037,iduxguik-271,fusasqxd-20,5
44,19,476,18.036407961027972,kkwofkwm-477,fusasqxd-20,5
45,19,1430,11.073123176769542,nqimriyj-1431,fusasqxd-20,5
46,19,1595,9.049525358685937,putsroic-1596,fusasqxd-20,5
47,20,2346,8.989256845093475,vjjpplku-2347,eltuezyq-21,1
48,21,204,9.392762972155555,pzrmjyhv-205,urahrhdo-22,1
49,22,351,18.744697909320664,pkzbfhpk-352,aylwneix-23,5
50,22,376,13.685268424536014,djrvmyew-377,aylwneix-23,5
51,22,377,14.474140219642964,jpqjlcdt-378,aylwneix-23,5
52,22,828,2.3020690068217924,dcbdnvtt-829,aylwneix-23,5
