,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,0,125,13.174943557265124,kydpplib-126,aczkqytd-1,2
1,0,2996,7.954206523071734,qmhetoge-2997,aczkqytd-1,2
2,1,1174,7.717218026899769,ydzenlqu-1175,xezzrbzf-2,5
3,1,1884,19.139307372505836,gqtvopos-1885,xezzrbzf-2,5
4,1,2440,15.208785529606038,mknpavmu-2441,xezzrbzf-2,5
5,1,2452,15.91989748223146,lujqcmix-2453,xezzrbzf-2,5
6,1,3143,8.314976228488423,cifijtlp-3144,xezzrbzf-2,5
7,2,14,6.8751105783039135,jqaiguxq-15,sjwnxivh-3,2
8,2,1874,5.942220429992936,nftbxqkf-1875,sjwnxivh-3,2
9,3,2165,13.009940551775234,fabjckku-2166,puddrhzu-4,1
10,4,726,19.070147201515177,ozjodwro-727,dgbnteey-5,2
11,4,2001,12.868175323312421,zdqdhtjt-2002,dgbnteey-5,2
12,5,2239,6.360801776859454,ffsnfkgf-2240,bisvpuvl-6,5
13,5,2276,11.660596554254663,dnahsbyf-2277,bisvpuvl-6,5
14,5,2300,17.44398614598843,tmocxpmm-2301,bisvpuvl-6,5
15,5,2629,14.89523103290507,ujqhsatd-2630,bisvpuvl-6,5
16,5,2756,12.828799442859847,jvslyssv-2757,bisvpuvl-6,5
17,6,419,10.610592961844974,nfrvabcl-420,xuspgcrc-7,2
18,6,3391,12.690716134926292,eswwmmnj-3392,xuspgcrc-7,2
19,7,930,9.402368147083322,plkcdmec-931,bmokwetz-8,4
20,7,1298,19.619744718598234,wpnlqsfc-1299,bmokwetz-8,4
21,7,1479,19.310914971431647,pvyidluz-1480,bmokwetz-8,4
22,7,2553,8.789209430932395,lqejmyjq-2554,bmokwetz-8,4
23,8,525,14.800632530250327,vddqlmin-526,mpbblika-9,3
24,8,856,14.208180920374078,yzxtwpus-857,mpbblika-9,3
25,8,1197,16.448738811367686,cfskvrik-1198,mpbblika-9,3
26,9,623,11.504564305581006,bcbyacrf-624,nymzlncv-10,3
27,9,1612,9.630864923824078,nnplqbhc-1613,nymzlncv-10,3
28,9,3024,16.924693224711344,adkdykxg-3025,nymzlncv-10,3
29,10,1088,11.355448199133363,wjdnpdvo-1089,zhzqoapw-11,4
30,10,1440,16.18359670398195,nxletqvq-1441,zhzqoapw-11,4
31,10,1849,1.718283333947841,bqklsjcz-1850,zhzqoapw-11,4
32,10,3099,14.893840302742259,ytxjkjis-3100,zhzqoapw-11,4
33,11,332,19.282956371329377,gsliiisb-333,ibhyrtpz-12,5
34,11,2002,3.546537874684734,ariyhruk-2003,ibhyrtpz-12,5
35,11,2105,15.93125158257309,emiznysd-2106,ibhyrtpz-12,5
36,11,2601,2.153966158785946,mbyngtsu-2602,ibhyrtpz-12,5
37,11,3078,7.021619418381974,vpsiinbw-3079,ibhyrtpz-12,5
38,12,823,13.978371750786419,ajpdwvtn-824,rxgvczgy-13,4
39,12,1325,15.35487640585187,yytxiuss-1326,rxgvczgy-13,4
40,12,2287,13.423498444343377,srehyfpg-2288,rxgvczgy-13,4
41,12,3270,4.639393769159801,zuubmkuq-3271,rxgvczgy-13,4
42,13,398,4.020960000918081,tjonplww-399,fgozvrnl-14,6
43,13,1474,8.527612143213737,nqwritjc-1475,fgozvrnl-14,6
44,13,1520,17.715792869806975,bfqcixvi-1521,fgozvrnl-14,6
45,13,2356,14.989841625326708,sviyylqh-2357,fgozvrnl-14,6
46,13,2472,6.170849689353843,pgxlfpqu-2473,fgozvrnl-14,6
47,13,2849,11.051201190124223,wyfegevq-2850,fgozvrnl-14,6
48,14,327,19.45622165841498,ydrkpgmd-328,jqaiguxq-15,3
49,14,1874,10.586891026767374,nftbxqkf-1875,jqaiguxq-15,3
50,15,1190,13.877876571708695,vgywtkrd-1191,pleihugz-16,2
51,15,2454,16.373440180750578,ngztlqbx-2455,pleihugz-16,2
52,16,2331,15.325379300667779,akmfpafa-2332,gbxeqnpj-17,1
53,17,348,6.534376216435414,gcxckvaj-349,zirfqvbc-18,4
54,17,1942,15.459556116496142,cjfvxouy-1943,zirfqvbc-18,4
55,17,1983,14.706803633373472,nzzuxvij-1984,zirfqvbc-18,4
56,17,2163,10.479461484073294,fmlavzlo-2164,zirfqvbc-18,4
57,18,870,11.754309097263947,bvviuwyg-871,gtozteln-19,2
58,18,3310,17.101976223917244,qpnaehgu-3311,gtozteln-19,2
59,19,1878,14.60598943478035,ttcskwyp-1879,ujojgtgp-20,4
60,19,2072,18.452276813465502,scctumhi-2073,ujojgtgp-20,4
61,19,2658,10.056936228391534,xsqsxdkt-2659,ujojgtgp-20,4
62,19,3187,18.98421741399846,qvwppotl-3188,ujojgtgp-20,4
