,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,0,3150,8.493623832941825,iipjxjbv-3151,tomfbfdp-1,1
1,1,2797,16.662592740583378,riqkhtpg-2798,iryhdsvy-2,3
2,1,4051,19.304255587902876,wpxyotxr-4052,iryhdsvy-2,3
3,1,6535,15.278532255302805,ndkpdoya-6536,iryhdsvy-2,3
4,2,1671,18.55710566938442,fhrhtcnq-1672,lmkqgrzj-3,6
5,2,2280,12.719439724338399,qclxyzmb-2281,lmkqgrzj-3,6
6,2,2733,19.914470248376247,xcsttvnh-2734,lmkqgrzj-3,6
7,2,4206,12.061584535594502,mflnirze-4207,lmkqgrzj-3,6
8,2,6138,18.81672189572639,dyoklyzf-6139,lmkqgrzj-3,6
9,2,6388,11.122197113281581,rchtunfo-6389,lmkqgrzj-3,6
10,3,93,14.576520356663048,oqahvexk-94,zckwlhvj-4,8
11,3,297,18.861854908815545,vomjstxx-298,zckwlhvj-4,8
12,3,2402,3.684062549653089,duwzzjkh-2403,zckwlhvj-4,8
13,3,3871,19.346138687820517,eldwekiz-3872,zckwlhvj-4,8
14,3,3968,8.440810480552832,mltkdkgg-3969,zckwlhvj-4,8
15,3,4124,5.593754451603534,opmfiuer-4125,zckwlhvj-4,8
16,3,4323,11.974040290433805,fvjbbzqs-4324,zckwlhvj-4,8
17,3,5029,19.14431507016056,bjphiufg-5030,zckwlhvj-4,8
18,4,590,18.304388935153316,xrqhqnof-591,jczdapjb-5,6
19,4,732,11.97860784080535,xttadusw-733,jczdapjb-5,6
20,4,2106,8.994530062146104,pwmeexlj-2107,jczdapjb-5,6
21,4,3420,15.6065045439784,efhjhlfk-3421,jczdapjb-5,6
22,4,4194,7.457661063303763,xbqbugso-4195,jczdapjb-5,6
23,4,5258,17.273789245116603,wygxtbcf-5259,jczdapjb-5,6
24,5,2111,10.299086559312055,efzlvwhb-2112,ocomesik-6,2
25,5,2599,13.210546839009856,ffwlagmj-2600,ocomesik-6,2
26,6,2298,7.258834956979101,ntjsvfyx-2299,ixqefbqa-7,5
27,6,2442,15.722186002379225,dhmzbjxq-2443,ixqefbqa-7,5
28,6,2753,10.202837396881051,cplrvljr-2754,ixqefbqa-7,5
29,6,2927,11.924515199586894,jhdmbasg-2928,ixqefbqa-7,5
30,6,3692,2.1796763181075196,gkrstwsi-3693,ixqefbqa-7,5
31,7,128,16.319593234169556,tufzihcn-129,kaafbaae-8,5
32,7,1397,14.244635818809044,nldzihmt-1398,kaafbaae-8,5
33,7,5308,3.8877140529335623,jmgajmyl-5309,kaafbaae-8,5
34,7,5444,16.648769311029945,mxablfti-5445,kaafbaae-8,5
35,7,6133,12.557701982835962,mhgjdxur-6134,kaafbaae-8,5
36,8,2435,11.386541903488938,ihnuzoay-2436,sevhgwqb-9,5
37,8,3126,19.938167363911532,hebdpvav-3127,sevhgwqb-9,5
38,8,5447,17.990215887092283,eomtlkbe-5448,sevhgwqb-9,5
39,8,5852,19.751670088430547,jsrjjhvz-5853,sevhgwqb-9,5
40,8,6124,7.043471421871248,qddsuymv-6125,sevhgwqb-9,5
41,9,691,6.018653918655973,dhxgbhhj-692,lfphegxf-10,8
42,9,1302,15.872981648262401,alrnszdb-1303,lfphegxf-10,8
43,9,4185,16.90697755178606,exsftcxr-4186,lfphegxf-10,8
44,9,4355,15.821840677175294,ripslzuh-4356,lfphegxf-10,8
45,9,5038,11.771352615547215,vlxvmzbv-5039,lfphegxf-10,8
46,9,5436,14.08462903668531,nsfavcqh-5437,lfphegxf-10,8
47,9,5817,19.510636111217934,zibcstgp-5818,lfphegxf-10,8
48,9,6078,4.097638103376879,arrsapnz-6079,lfphegxf-10,8
49,10,682,13.391535121225175,vplppink-683,gayhhsyp-11,11
50,10,947,7.012673351108787,zhputdkd-948,gayhhsyp-11,11
51,10,1094,15.662212564521884,vphhpztx-1095,gayhhsyp-11,11
52,10,2620,13.316454624251339,nrxbdpfa-2621,gayhhsyp-11,11
53,10,3309,1.8856631796734895,zbtfhwic-3310,gayhhsyp-11,11
54,10,3824,7.308611566061312,vmlethmg-3825,gayhhsyp-11,11
55,10,4115,19.414189335686874,eyunjbdi-4116,gayhhsyp-11,11
56,10,4212,16.888427611694347,addbrgbq-4213,gayhhsyp-11,11
57,10,4397,19.91836647967449,wnyjuqcd-4398,gayhhsyp-11,11
58,10,5860,19.86573709260414,iivqkhfv-5861,gayhhsyp-11,11
