,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,0,957,19.24086552819501,orztxzmg-958,cmxjhkec-1,3
1,0,3230,18.70614635084257,cvqpnexx-3231,cmxjhkec-1,3
2,0,3516,13.288084968520955,qzcjxphb-3517,cmxjhkec-1,3
3,1,2814,18.187654287314565,pvbcnlqp-2815,zmxpqppf-2,4
4,1,2922,17.566183309463163,kftecmdm-2923,zmxpqppf-2,4
5,1,2939,3.214020213566664,qidatpvw-2940,zmxpqppf-2,4
6,1,3218,17.429268520065694,nhtogelp-3219,zmxpqppf-2,4
7,2,185,5.524044956184522,yhbfkgry-186,nmixxdlo-3,6
8,2,468,18.28109956014497,pbarrobo-469,nmixxdlo-3,6
9,2,1247,14.38290520821484,dsadypaj-1248,nmixxdlo-3,6
10,2,1257,17.08472925226148,ttuxqfio-1258,nmixxdlo-3,6
11,2,1857,13.581947722134023,jttfbnrj-1858,nmixxdlo-3,6
12,2,1933,13.298114275563957,dlysxmvh-1934,nmixxdlo-3,6
13,3,1347,10.208777633848786,lrjfdpko-1348,ievwvrzl-4,3
14,3,3702,6.446039957418271,sfnihrqe-3703,ievwvrzl-4,3
15,3,3716,10.20860226698263,romeakko-3717,ievwvrzl-4,3
16,4,191,15.729414329051112,pgczgpcu-192,bbcritua-5,6
17,4,910,18.179191408156488,stqhmmtt-911,bbcritua-5,6
18,4,1582,17.482357536526155,odukpzbo-1583,bbcritua-5,6
19,4,2225,13.818187788796747,ohzoewee-2226,bbcritua-5,6
20,4,3176,18.636513373689123,cldyadfz-3177,bbcritua-5,6
21,4,3887,9.784795693819127,gjnynwqq-3888,bbcritua-5,6
22,5,9,16.863460932813332,bytjtojr-10,hkkhncol-6,7
23,5,756,15.697839233155463,ueceumvg-757,hkkhncol-6,7
24,5,1992,15.24682508182507,vxfeetmr-1993,hkkhncol-6,7
25,5,2782,10.763123285642456,kjkhhluo-2783,hkkhncol-6,7
26,5,2973,2.3496049263099503,xzhuusze-2974,hkkhncol-6,7
27,5,3117,4.902007153768723,xjcxprfd-3118,hkkhncol-6,7
28,5,3334,16.297906444670286,dgizytnq-3335,hkkhncol-6,7
29,6,78,10.623992464524958,nioxqegk-79,makloccw-7,3
30,6,710,8.077262335025233,rlntjpcn-711,makloccw-7,3
31,6,1719,19.865806835398203,ypnrvjik-1720,makloccw-7,3
32,7,961,16.466641413261666,utcnbaab-962,ubolsogr-8,5
33,7,1720,17.88716251661253,jeftqhiz-1721,ubolsogr-8,5
34,7,2087,19.212777366943882,xvfpwtet-2088,ubolsogr-8,5
35,7,3518,18.693805215296518,yzahuisq-3519,ubolsogr-8,5
36,7,3675,8.353504947694697,jrasfzjj-3676,ubolsogr-8,5
37,8,328,18.948783974277212,qcnfkwnv-329,ulcztmdg-9,4
38,8,1850,13.71249041816147,eebsbstn-1851,ulcztmdg-9,4
39,8,3096,7.364367632638203,kluwznyn-3097,ulcztmdg-9,4
40,8,3599,17.53257143359214,capcusua-3600,ulcztmdg-9,4
41,9,1732,19.890917833154155,evbggjfv-1733,bytjtojr-10,6
42,9,1992,17.954147836783466,vxfeetmr-1993,bytjtojr-10,6
43,9,2128,10.800414262809948,eamkcczx-2129,bytjtojr-10,6
44,9,2973,18.72914991432547,xzhuusze-2974,bytjtojr-10,6
45,9,3472,16.387453607824998,lijnfpba-3473,bytjtojr-10,6
46,10,178,17.287590702330366,rdqlqgga-179,etcfwwva-11,4
47,10,1001,19.28728881360569,dghnjgix-1002,etcfwwva-11,4
48,10,2658,16.66076386075523,sayngtbs-2659,etcfwwva-11,4
49,10,3519,12.719623582347214,jdqaurys-3520,etcfwwva-11,4
50,11,3526,15.973579645611048,cukmhcsc-3527,njtcvcvb-12,1
51,12,329,3.7787649407942583,mqsitlye-330,hckkxcms-13,3
52,12,837,12.970656587233556,dmkpgddx-838,hckkxcms-13,3
53,12,2633,17.808223953304307,bwxrkkzt-2634,hckkxcms-13,3
54,13,248,16.927294252798017,zqfncpzu-249,sgqitbdu-14,1
55,14,137,5.498611546177126,cfegtluy-138,erzkskcs-15,4
56,14,1793,19.77327363839281,lonktqiy-1794,erzkskcs-15,4
57,14,2330,13.823357944214306,ewxujihy-2331,erzkskcs-15,4
58,14,2625,5.59545851822758,xjrjfzce-2626,erzkskcs-15,4
59,15,441,18.915392320041203,rjuymixe-442,phfjprkt-16,3
60,15,1428,19.375830252329944,sdkhajpm-1429,phfjprkt-16,3
61,15,3960,19.111512021851087,kaegjipu-3961,phfjprkt-16,3
62,16,2835,14.6199483969195,fjpltryv-2836,bkfhzbtl-17,3
63,16,3109,7.768045556732567,nivhnnjb-3110,bkfhzbtl-17,3
64,16,3872,18.64612231217177,xehlcgpu-3873,bkfhzbtl-17,3
65,17,586,9.725756711060377,ocighpsi-587,ecyguhvl-18,4
66,17,981,13.67806725606923,uuxqjhml-982,ecyguhvl-18,4
67,17,2527,12.28365893250446,dpztanna-2528,ecyguhvl-18,4
68,17,3850,17.377412077340615,ggnxkdgk-3851,ecyguhvl-18,4
69,18,194,6.963401227160645,ukecgeps-195,gxkqxzxf-19,3
70,18,845,16.386738143576686,qhbmqvfg-846,gxkqxzxf-19,3
71,18,3108,18.88945560153233,fequeutt-3109,gxkqxzxf-19,3
72,19,886,15.105195041617344,ymxohene-887,vrhpizui-20,3
73,19,1132,14.283992380199152,guxtdfpp-1133,vrhpizui-20,3
74,19,2179,13.394164200345934,pqqoyrsa-2180,vrhpizui-20,3
75,21,73,16.952686300926203,qgikrixp-74,lclafqjn-22,4
76,21,2692,11.563493935471959,fgwvmfhj-2693,lclafqjn-22,4
77,21,2769,17.740589462152716,wvmqsoue-2770,lclafqjn-22,4
78,21,3160,19.935912719196537,ycqxqfts-3161,lclafqjn-22,4
79,22,339,17.25748589956827,hgcehbza-340,xvmjcjif-23,2
80,22,465,19.971646582825983,lkkegxmd-466,xvmjcjif-23,2
81,23,2459,17.296657707124453,dycgqbtb-2460,nmockurj-24,2
82,23,2476,15.505370605312331,qxhrmrfg-2477,nmockurj-24,2
83,24,58,5.906745989733069,lzorhcfq-59,edijnohb-25,3
84,24,895,13.824581652224424,ecrolgol-896,edijnohb-25,3
85,24,3371,3.860845960908323,rvncwprw-3372,edijnohb-25,3
86,25,335,18.23809307899152,cmgzztrb-336,kdxvsyks-26,2
87,25,2788,16.668623535850852,bgawepae-2789,kdxvsyks-26,2
88,26,3717,18.405598650395806,dbvysuje-3718,ebwpchtp-27,1
89,27,627,14.797989547928472,pwqdztee-628,qigpdfgy-28,8
90,27,1682,9.988693949414234,lhvngyrx-1683,qigpdfgy-28,8
91,27,1707,0.9529603214510556,jqqiqayc-1708,qigpdfgy-28,8
92,27,3102,18.650523920335154,cqombfeg-3103,qigpdfgy-28,8
93,27,3243,14.331482146856548,pglauhqj-3244,qigpdfgy-28,8
94,27,3288,4.631102549671532,wdhdemdi-3289,qigpdfgy-28,8
95,27,3943,9.07513161620466,dfosnsfn-3944,qigpdfgy-28,8
96,27,3965,14.082630716842742,jtdbvtfa-3966,qigpdfgy-28,8
97,28,295,12.26537712901099,soyvipuo-296,qwmdzdqa-29,6
98,28,998,18.840944905432988,ednxwdck-999,qwmdzdqa-29,6
99,28,1908,18.480177399936096,ysdwjmeu-1909,qwmdzdqa-29,6
100,28,1978,15.09637720692694,jlctzayv-1979,qwmdzdqa-29,6
101,28,3309,10.257759270826556,jaifnfgg-3310,qwmdzdqa-29,6
102,28,3460,16.115121094667074,wpszwixo-3461,qwmdzdqa-29,6
103,29,1515,9.513347318244332,chkvhwzi-1516,yueorrzs-30,2
104,29,2165,10.633118477393852,edyqmwff-2166,yueorrzs-30,2
105,30,481,14.044627714736052,fyqrkume-482,escjkrbh-31,3
106,30,663,18.48854676107934,jvtnzpyk-664,escjkrbh-31,3
107,30,3375,11.645707908889138,vjksvyfd-3376,escjkrbh-31,3
108,31,44,18.574959808310005,bmsacdvw-45,vvvpcgdt-32,3
109,31,1306,8.407177311897264,upxaczxo-1307,vvvpcgdt-32,3
110,31,2156,3.4877666319690364,vrrvvwub-2157,vvvpcgdt-32,3
111,32,44,16.45889974577241,bmsacdvw-45,nkydmmtb-33,2
112,32,2626,14.867482539569844,wbkebdpf-2627,nkydmmtb-33,2
113,33,458,17.64352402214033,kkftmprn-459,pafbrykd-34,5
114,33,2269,7.551672057813586,dblnfmed-2270,pafbrykd-34,5
115,33,2518,11.258721870397054,bypwxfiz-2519,pafbrykd-34,5
116,33,2519,6.189326240889452,bqsxzrst-2520,pafbrykd-34,5
117,33,3248,19.658624459980317,juabzthd-3249,pafbrykd-34,5
118,34,129,16.028954614626578,ezfnzcdf-130,fsdhbrew-35,4
119,34,573,12.830582312648463,koznmuyb-574,fsdhbrew-35,4
120,34,2708,6.939799926895738,wmvvjxdb-2709,fsdhbrew-35,4
121,34,3662,15.066880312512012,gncutpuw-3663,fsdhbrew-35,4
122,35,1310,16.559123414209523,sorffiwx-1311,jmuabnqe-36,1
123,36,345,7.810010930353415,kpyvroaf-346,jedtvxfr-37,5
124,36,901,5.429494093435,keprhmgm-902,jedtvxfr-37,5
125,36,1164,17.52920934243816,jeadnpjv-1165,jedtvxfr-37,5
126,36,2204,13.658584647713642,rfnghphw-2205,jedtvxfr-37,5
127,36,3286,9.369430133087445,skhelljx-3287,jedtvxfr-37,5
128,37,264,11.514162622989465,usvaioms-265,ohikjlnb-38,7
129,37,441,8.857996843775211,rjuymixe-442,ohikjlnb-38,7
130,37,1260,12.645110687124586,whfjqdgf-1261,ohikjlnb-38,7
131,37,1501,17.324845789350963,mcxcqhss-1502,ohikjlnb-38,7
132,37,1505,4.552576169861729,dftmjzlw-1506,ohikjlnb-38,7
133,37,2034,13.165140717393749,umlvdgni-2035,ohikjlnb-38,7
134,37,3960,8.712081359098562,kaegjipu-3961,ohikjlnb-38,7
135,38,143,4.170719907675332,bzomuvrp-144,tgvnkvfn-39,5
136,38,980,10.773363256864513,kcaceqkp-981,tgvnkvfn-39,5
137,38,1153,16.542612900287452,uxubqucs-1154,tgvnkvfn-39,5
138,38,3173,12.535809592704407,ififrpgq-3174,tgvnkvfn-39,5
139,38,3803,17.429238221530756,oxhgksko-3804,tgvnkvfn-39,5
140,39,401,6.169790940094073,rhsveeuy-402,ttgywwtt-40,5
141,39,818,16.42625400629637,zcsoacif-819,ttgywwtt-40,5
142,39,1441,18.433012622094672,oiiahxrq-1442,ttgywwtt-40,5
143,39,2956,11.613049221451305,qrqesjvm-2957,ttgywwtt-40,5
144,39,3722,15.398734994988148,wpikrxay-3723,ttgywwtt-40,5
145,40,528,19.61507287690271,jwjjzbox-529,ecdlazll-41,7
146,40,890,8.913888954841712,wvvojfyw-891,ecdlazll-41,7
147,40,989,14.359931056525648,hbxfimcn-990,ecdlazll-41,7
148,40,2349,14.43382649921497,adgvujfp-2350,ecdlazll-41,7
149,40,2766,19.8639169548144,talegups-2767,ecdlazll-41,7
150,40,2906,17.048376888253166,uacmfcyz-2907,ecdlazll-41,7
151,40,2922,14.039801452250815,kftecmdm-2923,ecdlazll-41,7
152,41,2105,10.482360740174046,ljmpabyf-2106,wecorjuz-42,2
153,41,3269,5.387046749402259,qcdsmnbg-3270,wecorjuz-42,2
154,42,2361,10.123342939126932,wdrgpvmm-2362,ntxcwyaw-43,2
155,42,3570,9.981175933050041,jzudmsky-3571,ntxcwyaw-43,2
156,43,315,18.755558864964637,cqybimoc-316,htcvluyw-44,3
157,43,1654,5.638458702390502,domunatw-1655,htcvluyw-44,3
158,43,3727,16.365776148541734,nylmfqcf-3728,htcvluyw-44,3
159,44,2156,18.11523306066854,vrrvvwub-2157,bmsacdvw-45,3
160,45,1335,14.027491402048113,egurlbhe-1336,ovhsirtn-46,1
161,46,76,14.7016495775711,yvuouumk-77,lbvyzkdt-47,6
162,46,123,16.45272312865948,fjwajoic-124,lbvyzkdt-47,6
163,46,159,7.200407205637799,syjputiq-160,lbvyzkdt-47,6
164,46,360,18.724458387194364,odhzsogl-361,lbvyzkdt-47,6
165,46,1785,9.257324277113991,qsxludqk-1786,lbvyzkdt-47,6
166,46,3202,8.183389218392307,wvtgitce-3203,lbvyzkdt-47,6
167,48,1353,5.917755182084454,bhviqzbq-1354,sveqqwyq-49,4
168,48,2506,14.214789524532357,ngwsfvfr-2507,sveqqwyq-49,4
169,48,2752,9.372552234221606,ajqpfemv-2753,sveqqwyq-49,4
170,48,3660,19.261804881326473,uawrchem-3661,sveqqwyq-49,4
171,49,1397,16.270599347204545,nrechnrj-1398,ildxadax-50,4
172,49,2559,8.325923408651276,gczqtgdu-2560,ildxadax-50,4
173,49,2704,19.252288783270085,eufylnra-2705,ildxadax-50,4
174,49,3381,9.931800750700084,kfqbnvuc-3382,ildxadax-50,4
175,50,2727,17.101263849644567,uunmbbgs-2728,chizlnbc-51,3
176,50,2859,10.027138550660537,zshdocsg-2860,chizlnbc-51,3
177,50,3654,14.27432549420692,hqsymjim-3655,chizlnbc-51,3
178,51,1822,7.544571324558392,pbgyceko-1823,huqzkwpr-52,3
179,51,2060,15.447849943906071,gvthwwwk-2061,huqzkwpr-52,3
180,51,2441,12.078202508120018,ijhgxwzf-2442,huqzkwpr-52,3
181,52,2959,10.01002370557362,zptavquy-2960,pjtjmiau-53,2
182,52,3372,15.516947533458396,rbvkiirh-3373,pjtjmiau-53,2
183,53,331,15.007525954861118,qedupydz-332,bbdbgxpn-54,3
184,53,2899,15.844812040780477,tkyhexwg-2900,bbdbgxpn-54,3
185,53,3389,6.537907031029987,suqycwdr-3390,bbdbgxpn-54,3
186,54,876,1.7870324006225717,ibmiltac-877,nfugariq-55,3
187,54,3274,12.675426534841773,jprylhgm-3275,nfugariq-55,3
188,54,3533,18.639140077088296,brfvzwpu-3534,nfugariq-55,3
189,55,1860,13.247211704125803,hrkvljuh-1861,fjvhftsu-56,2
190,55,3110,4.856481794586401,qhnjiiyo-3111,fjvhftsu-56,2
191,57,3030,14.207391718281396,trbxuaia-3031,qfhgowlj-58,2
192,57,3544,12.537591489284548,qdyvbzdv-3545,qfhgowlj-58,2
193,58,895,17.053163835857724,ecrolgol-896,lzorhcfq-59,4
194,58,2423,15.94981258434903,omipzltb-2424,lzorhcfq-59,4
195,58,3371,8.94903188599333,rvncwprw-3372,lzorhcfq-59,4
196,59,1112,15.596994911109835,tsrzcbzv-1113,isvpbvhh-60,3
197,59,2875,19.274424264731287,psqpxpqm-2876,isvpbvhh-60,3
198,59,3431,11.831612032954206,xcvdxgew-3432,isvpbvhh-60,3
199,62,507,14.76378534619194,dhflpdkq-508,qhckaaas-63,3
200,62,1140,4.502240364745973,tctbctap-1141,qhckaaas-63,3
