,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,0,943,18.631629140422568,tmyasvrl-944,brdwrqde-1,8
1,0,990,11.26929006640086,ipifnqyd-991,brdwrqde-1,8
2,0,2236,14.361749548158405,hjukvvph-2237,brdwrqde-1,8
3,0,2239,11.007281831095254,ngzumuhd-2240,brdwrqde-1,8
4,0,3101,15.40507324748505,oexeinke-3102,brdwrqde-1,8
5,0,3333,16.098472456297113,arlxnzjb-3334,brdwrqde-1,8
6,0,3618,19.468737933310447,lycdnzir-3619,brdwrqde-1,8
7,0,3674,16.283968191985053,kjukvktc-3675,brdwrqde-1,8
8,1,898,16.855645292111312,qbraxvrt-899,zmrrvmpa-2,3
9,1,2331,14.91701827004858,xlpxalll-2332,zmrrvmpa-2,3
10,1,2963,13.926829506637343,hrcutqok-2964,zmrrvmpa-2,3
11,2,347,17.53377172322466,wsfnrfwd-348,bzxgotix-3,11
12,2,1236,17.473027638651534,zmajvkcx-1237,bzxgotix-3,11
13,2,1818,8.875185621088951,tnsgdeoa-1819,bzxgotix-3,11
14,2,1997,14.607730147359463,bprdceoa-1998,bzxgotix-3,11
15,2,2066,11.643371772059739,kefmhxhr-2067,bzxgotix-3,11
16,2,2833,18.71769120352007,jhguyftz-2834,bzxgotix-3,11
17,2,3654,12.350209576587217,mifivfcp-3655,bzxgotix-3,11
18,2,3837,17.094021960421912,fqrqvvqs-3838,bzxgotix-3,11
19,2,4454,11.227609296024134,dpxajuix-4455,bzxgotix-3,11
20,2,4569,4.62267271480886,udzhvsof-4570,bzxgotix-3,11
21,2,4787,17.25531045103582,fmqsjqof-4788,bzxgotix-3,11
22,3,864,11.396378405634115,laihzylo-865,mqdmloyd-4,5
23,3,1548,15.81295659470794,kjurwjav-1549,mqdmloyd-4,5
24,3,2802,14.100399792303584,ijttdnxw-2803,mqdmloyd-4,5
25,3,3276,7.027136264385285,rhhdests-3277,mqdmloyd-4,5
26,3,4318,14.482236264893286,efggsoib-4319,mqdmloyd-4,5
27,4,348,8.426385930909774,zsmptqup-349,kbitlarw-5,11
28,4,566,11.255066527609548,vmyahguj-567,kbitlarw-5,11
29,4,1842,14.24149789639863,bywukdox-1843,kbitlarw-5,11
30,4,1874,14.047375945888017,jwhrmuon-1875,kbitlarw-5,11
31,4,1883,10.496989282854724,wypzkrxv-1884,kbitlarw-5,11
32,4,1907,13.571327750822672,jggcoeul-1908,kbitlarw-5,11
33,4,2489,9.710470052530502,bwvpavyf-2490,kbitlarw-5,11
34,4,2717,3.3108637482908954,fpwbpvot-2718,kbitlarw-5,11
35,4,3190,17.23327144444762,cqjujykf-3191,kbitlarw-5,11
36,4,4741,19.06250679877975,ckmwulyc-4742,kbitlarw-5,11
37,4,4989,16.88295758887596,xkvcyadw-4990,kbitlarw-5,11
38,5,1177,18.651651093348693,ypkxnbbs-1178,oisbhjon-6,5
39,5,1867,12.232679494693173,qzpqsvvl-1868,oisbhjon-6,5
40,5,2135,8.286860116610729,amnqbevz-2136,oisbhjon-6,5
41,5,3174,14.47206435355423,vracuwoe-3175,oisbhjon-6,5
42,5,3546,7.5246255539081535,fyngaibc-3547,oisbhjon-6,5
43,6,1215,14.946935700547709,mjwbzohy-1216,yaacygco-7,7
44,6,1341,9.65469266239515,ropmuqip-1342,yaacygco-7,7
45,6,3063,8.706965217057908,vjbwyxxh-3064,yaacygco-7,7
46,6,3723,8.52787148741193,dhfejujp-3724,yaacygco-7,7
47,6,3847,11.713499815481546,peohfhsn-3848,yaacygco-7,7
48,6,3885,6.023772878042205,bfcpfuls-3886,yaacygco-7,7
49,6,4204,15.435865003149218,ncfxfzia-4205,yaacygco-7,7
50,7,2007,4.261682336544615,inckdrlz-2008,pecbspuc-8,5
51,7,2661,19.216575668486193,uwguemvn-2662,pecbspuc-8,5
52,7,4740,14.407457879250833,ylmkpppa-4741,pecbspuc-8,5
53,7,4949,11.504543411072726,fpfxpqsf-4950,pecbspuc-8,5
54,7,5014,13.998851994339306,istnjtxx-5015,pecbspuc-8,5
55,8,2640,19.04788744110505,burohdqm-2641,penzysws-9,5
56,8,3555,17.87026482023736,ghvejvvi-3556,penzysws-9,5
57,8,3579,17.21033796030625,vptagfxn-3580,penzysws-9,5
58,8,5045,18.63433719595651,xddzzppw-5046,penzysws-9,5
59,8,5179,9.94345774879309,izrmqmij-5180,penzysws-9,5
60,9,1582,19.43978097414827,xjduviam-1583,keqcyejs-10,5
61,9,2040,8.841816994056767,xshtrsoc-2041,keqcyejs-10,5
62,9,2358,17.040462913942875,zojaylkk-2359,keqcyejs-10,5
63,9,3126,17.756253919126824,hqgwwyww-3127,keqcyejs-10,5
64,9,3399,11.721633374786686,scntehfn-3400,keqcyejs-10,5
65,10,234,18.376747020064943,zeanqzna-235,jmcrkeig-11,4
66,10,4273,9.36906539500928,zbmzlmhi-4274,jmcrkeig-11,4
67,10,4388,11.363514692208895,tmdmgduq-4389,jmcrkeig-11,4
68,10,4794,13.360789799538459,gpyhtbox-4795,jmcrkeig-11,4
69,11,76,5.61312234885584,dqnrmqkr-77,yybbttvv-12,5
70,11,1449,14.983807520243356,jthbjhgb-1450,yybbttvv-12,5
71,11,2821,19.74540508554237,atxpygwz-2822,yybbttvv-12,5
72,11,3425,10.19079289749296,kneqlvhs-3426,yybbttvv-12,5
73,11,4415,10.257388939927687,teoksbnd-4416,yybbttvv-12,5
74,12,595,16.46138360712495,rjcjigfd-596,yxstbwad-13,4
75,12,1506,9.434261271825438,tornudkp-1507,yxstbwad-13,4
76,12,2810,17.555009310285946,ujcqeogp-2811,yxstbwad-13,4
77,12,4402,4.980893263771227,ezxaatnd-4403,yxstbwad-13,4
78,13,314,18.713077327762726,oziqjtxx-315,qsltnqmb-14,8
79,13,891,10.220503676859218,snrtkgbj-892,qsltnqmb-14,8
80,13,2649,1.8083707482142977,urkpwtwy-2650,qsltnqmb-14,8
81,13,2936,17.61984892242217,trwwekfm-2937,qsltnqmb-14,8
82,13,3851,16.538792848858755,tvndpgvb-3852,qsltnqmb-14,8
83,13,4261,13.727374692542726,urltdasz-4262,qsltnqmb-14,8
84,13,4413,4.813755613559293,xtxypsat-4414,qsltnqmb-14,8
85,13,5074,9.66882835908326,vzqpsegg-5075,qsltnqmb-14,8
86,14,676,19.78630962546674,pjchamie-677,zlvwzrbs-15,5
87,14,1635,14.554048057886611,ohmdadbr-1636,zlvwzrbs-15,5
88,14,2406,6.692120285040075,zwhqxylh-2407,zlvwzrbs-15,5
89,14,3497,9.295588260194735,gqptyprt-3498,zlvwzrbs-15,5
90,14,4077,11.291006188896754,gbftocjn-4078,zlvwzrbs-15,5
91,15,232,19.841830682632875,vpyrhlde-233,kxcfszyy-16,7
92,15,1037,13.199271638593498,ridhxvby-1038,kxcfszyy-16,7
