,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,0,1082,14.335437603434237,pbhbxmqp-1083,edpowdqf-1,2
1,0,2198,14.540910980485748,dyqkcavh-2199,edpowdqf-1,2
2,1,1062,17.610971200933584,yhrqwlvd-1063,vmpjmhod-2,2
3,1,2132,18.57898796414324,eufwhoqf-2133,vmpjmhod-2,2
4,2,1577,13.022722690795412,kwfxlqmw-1578,pbjdmzkz-3,3
5,2,2144,15.066748869433633,nvevzppu-2145,pbjdmzkz-3,3
6,2,2450,18.639507097902364,kfolbxea-2451,pbjdmzkz-3,3
7,4,731,18.031448766611287,adjvbvnd-732,xrfxcnrx-5,2
8,4,2501,12.557635259990986,mfszfpxg-2502,xrfxcnrx-5,2
9,5,96,15.386479270379986,rgtowxah-97,veunqjap-6,2
10,5,2233,12.696279499414418,rbnbrqbq-2234,veunqjap-6,2
11,7,119,12.986319543744967,dytnmtbu-120,shujbpzn-8,3
12,7,421,11.086951987502237,fobqhwhg-422,shujbpzn-8,3
13,7,3020,17.833454973481466,okcjrepu-3021,shujbpzn-8,3
14,8,1818,17.640375963203653,okyrycho-1819,wzygdtwi-9,1
15,9,344,13.946228299174983,vbdiepmq-345,kpgbfglp-10,4
16,9,620,19.926547469662754,jomtvzgn-621,kpgbfglp-10,4
17,9,1234,11.252581648356301,lzvhkawl-1235,kpgbfglp-10,4
18,9,2634,18.26640031291658,qeruhycu-2635,kpgbfglp-10,4
19,10,1630,2.4264480568249027,bzowrwwv-1631,iyyzybua-11,2
20,10,3032,11.634259762290062,hlsgyjav-3033,iyyzybua-11,2
21,11,186,9.446324324169176,mjafasgj-187,dlepmanz-12,4
22,11,589,10.257855234424458,vguepnvd-590,dlepmanz-12,4
23,11,1310,0.2898969241931034,jyvfixry-1311,dlepmanz-12,4
24,11,2451,18.80014874263575,qwrprurm-2452,dlepmanz-12,4
25,12,1390,13.5827060127857,dapwjnbu-1391,gnarnnhb-13,1
26,13,516,9.587738113067685,lwlcfbti-517,tndrnyrv-14,5
27,13,933,11.244969965923731,sahpzxil-934,tndrnyrv-14,5
28,13,1711,16.665630165485723,okzddcgy-1712,tndrnyrv-14,5
29,13,2295,17.13495180078836,mayuxpxh-2296,tndrnyrv-14,5
30,13,3006,4.7090902459929,rgovugrx-3007,tndrnyrv-14,5
31,14,1144,17.905842923760524,dfflymzj-1145,csnzcidq-15,2
32,14,1445,9.623769259653091,cebutjhi-1446,csnzcidq-15,2
33,15,983,3.4011165687981837,ikiyptqo-984,tqyhipza-16,2
34,15,1169,6.203616990127991,pgmkefcu-1170,tqyhipza-16,2
35,16,1659,14.274310480230882,vrvkyzaq-1660,vajolsnc-17,4
36,16,1801,8.784049509306286,yfdocldu-1802,vajolsnc-17,4
37,16,2571,17.81496147676745,ztcfeywd-2572,vajolsnc-17,4
38,16,2774,12.013117751751814,kqlopzce-2775,vajolsnc-17,4
39,17,2172,1.5932977221561493,libqucbp-2173,bxihsozm-18,1
40,19,390,18.24002758747414,oskvlbxg-391,etzetayt-20,2
41,19,1974,15.099000936236257,pastanha-1975,etzetayt-20,2
42,20,1334,16.77855057799302,hrvsybbz-1335,czfzyzss-21,6
43,20,1413,10.507515304104023,vvmcuuhg-1414,czfzyzss-21,6
44,20,2720,17.405705901019267,gzunlnzb-2721,czfzyzss-21,6
45,20,2731,6.318580698294011,fnquyvqn-2732,czfzyzss-21,6
46,20,2876,14.375041350845699,wtasgnhv-2877,czfzyzss-21,6
47,20,2978,14.13309444464309,vmtbynmd-2979,czfzyzss-21,6
48,21,190,16.830076741828822,hswqipxm-191,wpyxnwkm-22,5
49,21,1076,6.455014998718572,gtypyxbo-1077,wpyxnwkm-22,5
50,21,1243,12.44611876862806,gjcxpokf-1244,wpyxnwkm-22,5
51,21,1333,17.713520141945374,yvluqxck-1334,wpyxnwkm-22,5
52,21,1476,17.539447363865726,fpulheoe-1477,wpyxnwkm-22,5
53,22,508,10.286846671688997,wswsmjfj-509,butirmlu-23,2
54,22,1966,9.321398743270338,ecvkbsbc-1967,butirmlu-23,2
55,23,306,17.817169584736906,iubduxwf-307,itbvuakz-24,6
56,23,975,13.843137142456001,qwnyesjd-976,itbvuakz-24,6
57,23,1242,9.726320772288842,zvyktmrx-1243,itbvuakz-24,6
58,23,2276,19.791895395624604,womhhupi-2277,itbvuakz-24,6
59,23,2440,15.584523603339491,jtidpsfn-2441,itbvuakz-24,6
60,23,2870,12.479735920552763,jrjpbkna-2871,itbvuakz-24,6
61,24,667,17.97906802910992,rsxxksrb-668,aeedbjrz-25,4
62,24,1390,15.922185612262284,dapwjnbu-1391,aeedbjrz-25,4
63,24,2638,7.611365526467213,tausmyij-2639,aeedbjrz-25,4
64,24,2717,6.784861219909563,xbvxlkdm-2718,aeedbjrz-25,4
65,25,104,15.09938649685369,fuvrfued-105,cwvziqdz-26,4
66,25,242,5.562709086405745,zrvbrkmi-243,cwvziqdz-26,4
67,25,2425,2.3147044573566595,ittrxyar-2426,cwvziqdz-26,4
68,25,2812,8.477246295777364,oqrkbnwt-2813,cwvziqdz-26,4
69,26,535,6.260289858116942,ijweljop-536,hcboebnw-27,1
70,27,317,18.139283213853176,kkfifrcy-318,ihqmqecp-28,3
71,27,1724,14.01973777460425,seysnagk-1725,ihqmqecp-28,3
72,27,2122,3.5956541150743844,yawsmnux-2123,ihqmqecp-28,3
73,28,1655,19.54110188097243,csudvqxf-1656,vagdnmar-29,2
74,28,2978,18.802867405030444,vmtbynmd-2979,vagdnmar-29,2
75,29,1056,16.61355917949387,twqgfabn-1057,rhgoeijm-30,2
