,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,0,338,19.7999418194027,ftqdwyii-339,tonzegxj-1,10
1,0,1246,10.782821578221515,bmwcfrpw-1247,tonzegxj-1,10
2,0,1732,12.738958836661867,awoxukry-1733,tonzegxj-1,10
3,0,2042,18.457050516257766,jkhqstwx-2043,tonzegxj-1,10
4,0,2124,17.94839291501851,ffnepqfx-2125,tonzegxj-1,10
5,0,2365,17.65243881334952,towfbchz-2366,tonzegxj-1,10
6,0,2429,19.925286040062307,dnuzukkb-2430,tonzegxj-1,10
7,0,2648,17.833391774579777,yqkarnfu-2649,tonzegxj-1,10
8,0,3779,10.129252284171232,ncxmccbh-3780,tonzegxj-1,10
9,0,4426,19.491831638804637,imollrku-4427,tonzegxj-1,10
10,1,1866,19.337566511799835,iwpeweyu-1867,qedkathx-2,2
11,1,4595,6.6249541714079445,qrbmgqsf-4596,qedkathx-2,2
12,2,546,14.48173789989672,vmgtkhew-547,exfdmbnu-3,3
13,2,2573,10.775774968239327,fftsgkqx-2574,exfdmbnu-3,3
14,2,4612,15.707808801001356,qigtjckv-4613,exfdmbnu-3,3
15,3,4035,13.568134351391315,fmmzizbm-4036,tfbxrsve-4,2
16,3,4444,9.393975121122681,bqfyvwmg-4445,tfbxrsve-4,2
17,4,194,14.357418265565258,ggciqrwx-195,xtocpvvc-5,5
18,4,638,13.899979377215201,dgqiwbzz-639,xtocpvvc-5,5
19,4,1266,13.566913027914916,budfozub-1267,xtocpvvc-5,5
20,4,1644,11.08966240890575,gjxcwakp-1645,xtocpvvc-5,5
21,4,4326,17.01240020807441,tlyobkyz-4327,xtocpvvc-5,5
22,5,198,14.53403237861822,oahjzmqo-199,nlnobjhd-6,4
23,5,1967,3.0433988836894845,plursjtm-1968,nlnobjhd-6,4
24,5,2123,16.12050757931195,elivmsve-2124,nlnobjhd-6,4
25,5,3797,13.293240525783089,josfuazy-3798,nlnobjhd-6,4
26,6,85,13.23364731176118,opkiemkx-86,bkbjckrm-7,4
27,6,88,15.46719366894275,zpatmiyl-89,bkbjckrm-7,4
28,6,385,13.450462854666412,souvedfd-386,bkbjckrm-7,4
29,6,3955,15.437041167391977,noobgyzq-3956,bkbjckrm-7,4
30,7,1798,19.11797138294038,fuamgzrl-1799,uvyndtqz-8,2
31,7,3451,18.145979291050267,jvjbfffr-3452,uvyndtqz-8,2
32,8,2623,8.434414437841909,rbxfhfqv-2624,hqcrksdv-9,3
33,8,2642,6.912774978449349,lnxppbpy-2643,hqcrksdv-9,3
34,8,2828,13.93515981527749,ymsrtypq-2829,hqcrksdv-9,3
35,9,759,8.70544555373003,gzutdkxv-760,mptjzsrh-10,6
36,9,2294,17.26357045418736,gmmmndic-2295,mptjzsrh-10,6
37,9,2350,1.540582057653746,hvbntkny-2351,mptjzsrh-10,6
38,9,2989,18.145239570759834,tyuyyjlr-2990,mptjzsrh-10,6
39,9,4030,13.143304971032299,vtnlkrli-4031,mptjzsrh-10,6
40,9,4611,18.210765908407335,lnvuixpp-4612,mptjzsrh-10,6
41,10,1832,12.959744036006002,tqfiwuqi-1833,jlvfjsyh-11,5
42,10,3524,18.306950161513974,frqwbqyx-3525,jlvfjsyh-11,5
43,10,3679,10.227257221309584,djwblaer-3680,jlvfjsyh-11,5
44,10,3705,10.986068153944215,sugiigtj-3706,jlvfjsyh-11,5
45,10,4774,17.35191146484747,xylzsrhj-4775,jlvfjsyh-11,5
46,11,2311,15.42456502238624,wrvctlrd-2312,yhvdlxig-12,1
47,12,87,10.893454995684104,gmqxetss-88,qmcnhnxm-13,4
48,12,2851,7.235795070100962,lfnblkgc-2852,qmcnhnxm-13,4
49,12,3943,18.95824756046579,cwboiduk-3944,qmcnhnxm-13,4
50,12,4342,13.542896579853908,skgxidbr-4343,qmcnhnxm-13,4
51,13,1469,10.087460956708092,iapnqzsu-1470,eoqadcvs-14,6
