,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,0,726,16.506542673576618,nwzmdgcf-727,evcnzvak-1,7
1,0,1076,17.1287666112708,ddcehfxa-1077,evcnzvak-1,7
2,0,1100,11.779331663606653,pveqqwed-1101,evcnzvak-1,7
3,0,3408,9.503187213243939,adgzugbh-3409,evcnzvak-1,7
4,0,3687,10.540273969201463,glszshbx-3688,evcnzvak-1,7
5,0,4718,18.105825588416238,ixfrkoqr-4719,evcnzvak-1,7
6,0,5112,19.565168489032608,yahletfe-5113,evcnzvak-1,7
7,1,2117,14.33418722063849,suvdiavy-2118,svlnopsc-2,2
8,1,3716,12.602819555062947,xvrmouep-3717,svlnopsc-2,2
9,2,1979,7.791311682812337,keypuxpx-1980,lagjrype-3,4
10,2,2796,14.618579629759232,lzgjsklv-2797,lagjrype-3,4
11,2,4767,11.07947047085273,tfrrvxfo-4768,lagjrype-3,4
12,2,5164,18.71978109152414,brnnnhzw-5165,lagjrype-3,4
13,3,1478,8.027425017459263,qrowkdwo-1479,knkdkskw-4,4
14,3,3567,19.09507402799776,zeyvvaoc-3568,knkdkskw-4,4
15,3,3960,19.4689174898749,blrewufp-3961,knkdkskw-4,4
16,3,4791,9.877774636736238,pzwarrvo-4792,knkdkskw-4,4
17,4,837,19.67335620251635,nvvznkfb-838,qjbtmpec-5,9
18,4,1148,15.470845994269936,yqibbzvx-1149,qjbtmpec-5,9
19,4,1262,13.77474141376817,uudnsodv-1263,qjbtmpec-5,9
20,4,1927,18.136103992575524,wohdkyyy-1928,qjbtmpec-5,9
21,4,2510,19.32536470830664,qnznbpol-2511,qjbtmpec-5,9
22,4,2968,18.918673436863003,eoovehnp-2969,qjbtmpec-5,9
23,4,3005,18.909681538924918,oglvqavz-3006,qjbtmpec-5,9
24,4,4924,6.92869194920443,ieknbfky-4925,qjbtmpec-5,9
25,4,5010,5.760992474726871,cxejrmnc-5011,qjbtmpec-5,9
26,5,41,3.5865776827598146,zgfrtqxu-42,sakbcfce-6,2
27,5,192,10.575558334293175,yliorcxq-193,sakbcfce-6,2
28,6,610,14.776460003177677,npfumcsz-611,vnmhyogc-7,5
29,6,713,16.743251109765822,qgkaoofw-714,vnmhyogc-7,5
30,6,1837,17.48326544417144,procnfwq-1838,vnmhyogc-7,5
31,6,3417,6.377196165196764,lefdhxdb-3418,vnmhyogc-7,5
32,6,4692,16.706397905896864,bwwdpghg-4693,vnmhyogc-7,5
33,8,488,19.614886922803205,spnoscqa-489,btaktojw-9,6
34,8,2640,8.829971681581284,hfnxawio-2641,btaktojw-9,6
35,8,3764,18.459062065757745,azhogfts-3765,btaktojw-9,6
36,8,4570,1.5807488798744305,ostvlbef-4571,btaktojw-9,6
37,8,4616,3.6377482903835516,uxjbjvex-4617,btaktojw-9,6
38,8,5073,18.330128832429033,rehpciui-5074,btaktojw-9,6
39,9,20,4.593948713949875,wsyfblfw-21,dlpaoeua-10,5
40,9,62,7.495686059324037,qealavzn-63,dlpaoeua-10,5
41,9,1108,15.76667717390132,mlbtiqjj-1109,dlpaoeua-10,5
42,9,2631,6.658686726442557,qnhzowzd-2632,dlpaoeua-10,5
43,9,4476,15.971936360158532,rovbtssj-4477,dlpaoeua-10,5
44,10,27,4.809425735648369,pktxvuke-28,qgiqsazq-11,3
45,10,898,17.028741403605665,zohgluzw-899,qgiqsazq-11,3
46,10,4151,15.321302469884301,iltotrzl-4152,qgiqsazq-11,3
47,11,1723,16.49508922310779,agfdppqw-1724,diixanhk-12,6
48,11,2369,15.812485009429349,bweszruq-2370,diixanhk-12,6
49,11,3719,11.544184305496811,cbojkaao-3720,diixanhk-12,6
50,11,3747,13.586798152391154,gqwczsdv-3748,diixanhk-12,6
51,11,4621,19.47154622756711,ktjyaice-4622,diixanhk-12,6
52,11,4936,11.349123204167537,jnvxzuym-4937,diixanhk-12,6
53,12,165,6.944443042232675,mnzbkmpo-166,arixexpi-13,9
54,12,230,15.815620562892795,ezdgpdma-231,arixexpi-13,9
55,12,606,11.824976855770448,uharhspc-607,arixexpi-13,9
56,12,1576,18.348689667050913,faneuuqg-1577,arixexpi-13,9
57,12,2044,16.310402909388337,pfjxdaog-2045,arixexpi-13,9
58,12,4053,13.860187039179841,zfoqdjil-4054,arixexpi-13,9
59,12,4132,7.553330334372463,dobwlpsm-4133,arixexpi-13,9
60,12,4263,19.31103073507357,tpdlqzkq-4264,arixexpi-13,9
61,12,4637,19.607399265376845,boncllme-4638,arixexpi-13,9
62,13,1217,3.436464653345669,xmeisvaw-1218,pjfvjacw-14,7
63,13,1785,13.623213936102319,yuvcsitk-1786,pjfvjacw-14,7
64,13,2179,0.9789692860342639,jetxfnza-2180,pjfvjacw-14,7
65,13,2311,10.130216795632833,qvxxkgsk-2312,pjfvjacw-14,7
66,13,3450,16.06879117193135,hhhvtqnx-3451,pjfvjacw-14,7
67,13,4453,14.707066152241719,xvjwhzaz-4454,pjfvjacw-14,7
68,13,4527,18.83090757833565,qlgiguso-4528,pjfvjacw-14,7
69,14,422,9.411074156500504,qgagxdkh-423,jsmoizbq-15,6
70,14,1355,11.361798430854817,nlshfmfp-1356,jsmoizbq-15,6
71,14,1481,16.979060396083195,oqcqudju-1482,jsmoizbq-15,6
72,14,1759,10.177931562063447,merdyccr-1760,jsmoizbq-15,6
73,14,1813,9.442896571659908,gtzpcogp-1814,jsmoizbq-15,6
74,14,3429,12.19114212129376,gzenpzfy-3430,jsmoizbq-15,6
75,15,176,15.04480798275136,ulybtrdw-177,xqsmjeij-16,6
76,15,2422,17.97491063876602,ryvcmkzr-2423,xqsmjeij-16,6
77,15,2506,9.77947861682796,vpaotrbo-2507,xqsmjeij-16,6
78,15,3034,7.9352575696411956,fligzsrp-3035,xqsmjeij-16,6
79,15,4596,17.74904321526983,kihhzmbf-4597,xqsmjeij-16,6
80,15,5254,17.26228736739416,xcjmmwuf-5255,xqsmjeij-16,6
81,16,1975,19.029617996079306,ceccxyqx-1976,pedoenrt-17,2
82,16,3495,9.376235903661435,jauhunux-3496,pedoenrt-17,2
83,17,223,16.585107335367898,lcyhauhq-224,iwbtbobk-18,4
84,17,1815,9.305280426829569,szzrstli-1816,iwbtbobk-18,4
85,17,4060,19.36703509861844,igrzrsxx-4061,iwbtbobk-18,4
86,17,4784,6.125515852718683,onrsvzcv-4785,iwbtbobk-18,4
87,18,345,16.36063193203062,jgvxutzg-346,dnpdjrow-19,4
88,18,1359,16.253603458026863,ztzptkhl-1360,dnpdjrow-19,4
