,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,0,1337,14.255376821285232,grnwexef-1338,prpxruij-1,1
1,2,1689,14.375987760443628,mmlxgfos-1690,vhulrrzc-3,3
2,2,1700,19.51045779377852,wzjufezs-1701,vhulrrzc-3,3
3,2,1941,17.204130305052175,xoyzlfpa-1942,vhulrrzc-3,3
4,4,228,13.196092020204379,hldydhxo-229,zyouumce-5,3
5,4,733,19.161174913459018,rbgodrgr-734,zyouumce-5,3
6,4,1494,15.013270892313697,ikyrpgrd-1495,zyouumce-5,3
7,5,1074,14.91305691672783,eqdgvldp-1075,kikppjsi-6,2
8,5,1374,5.7324993108367375,vjqiynlz-1375,kikppjsi-6,2
9,7,64,7.237888368177441,hsgygjab-65,ixzfaynw-8,3
10,7,879,9.290847839102593,yppzsxhf-880,ixzfaynw-8,3
11,7,1142,18.601139548882347,yfxltgas-1143,ixzfaynw-8,3
12,8,197,16.785971225464042,oqxnwrot-198,ffvxjytc-9,1
13,9,458,17.327896076193483,vnygwxmx-459,rplbekam-10,2
14,9,715,11.92932099690229,knhfatme-716,rplbekam-10,2
15,10,594,16.53342554480444,lolbhlom-595,hylihvcf-11,2
16,10,1541,13.28216108338031,mytvctyx-1542,hylihvcf-11,2
17,11,1953,13.10464180415399,gupctvno-1954,fvusvcid-12,1
18,12,420,5.038069674182002,cikkqvpr-421,unbqmkqq-13,1
19,14,869,16.927248244385456,vzquinkk-870,gtfifmme-15,1
20,15,1502,16.68763211935896,seltfpsg-1503,gthmbqoo-16,3
21,15,1570,7.695633235690808,njowkfjj-1571,gthmbqoo-16,3
22,15,1790,12.474281384503849,lzdkhzrd-1791,gthmbqoo-16,3
23,16,219,15.47581986027608,jtribndu-220,txxnsdst-17,1
24,18,333,15.212876512572432,wkliuzoa-334,lqwbieac-19,2
25,18,1045,10.503745281872598,kwcjutif-1046,lqwbieac-19,2
26,19,406,14.670468623891036,olfldces-407,rqaxxfqb-20,2
27,19,1277,7.018681218935958,aausrsuh-1278,rqaxxfqb-20,2
28,20,919,14.75761402211817,zglhewcm-920,autrhuon-21,1
29,21,688,11.128495743572179,xssmgano-689,jojsemfs-22,2
30,21,1365,6.141169507186185,biyirkpi-1366,jojsemfs-22,2
31,23,1645,17.8785661948463,epuhirid-1646,dzopnbbn-24,2
32,23,1801,18.269126260059736,rwsooxzi-1802,dzopnbbn-24,2
33,24,783,13.98543585785055,dguyhgmn-784,ouiqekpj-25,3
34,24,956,11.630045286424085,uyaopbqi-957,ouiqekpj-25,3
35,24,975,16.658312403590358,ifdofygq-976,ouiqekpj-25,3
36,25,911,18.016400437758314,vxqedhxu-912,wmogsrry-26,2
37,25,1643,19.160968395457548,tqzxtoxk-1644,wmogsrry-26,2
38,26,1271,12.005171823216246,hcemtqbw-1272,knlhmdoo-27,2
39,26,1837,14.277355554060728,dzgamivk-1838,knlhmdoo-27,2
40,27,1103,17.66048106678982,mggvcpen-1104,qjxmpbhr-28,2
41,27,1463,18.369476326146472,eyjyrfda-1464,qjxmpbhr-28,2
42,28,562,11.82229837300214,yelnzeit-563,vsdhzsfi-29,1
43,29,1220,8.317056883908549,pmmvllak-1221,wzftewkk-30,3
44,29,1253,10.193689094916953,khuhhlyz-1254,wzftewkk-30,3
45,29,1945,12.944037222301437,yqvirdpg-1946,wzftewkk-30,3
46,30,955,19.566480217561708,mxaxceem-956,ktvyroky-31,4
47,30,1163,15.978481079899323,ndbofjfl-1164,ktvyroky-31,4
48,30,1296,16.35560411005162,zwwiiddd-1297,ktvyroky-31,4
49,30,1407,11.874256081989339,viypvucj-1408,ktvyroky-31,4
50,31,72,14.748632725057147,floerxik-73,bfkbnzsh-32,4
51,31,1316,19.211347628074783,tuegohwf-1317,bfkbnzsh-32,4
52,31,1546,4.742000855401074,bxuthsjj-1547,bfkbnzsh-32,4
53,31,1679,14.552628962488061,dimiciax-1680,bfkbnzsh-32,4
54,32,672,19.20203886583151,sbotooky-673,zqjkqqyu-33,2
55,32,1456,10.070184517873923,neckuflw-1457,zqjkqqyu-33,2
56,33,340,18.450134394547483,rlibpjhy-341,iipambrf-34,1
57,34,861,14.437411099017545,qyuctzkq-862,aiafcvzd-35,1
58,35,680,19.55789424878483,mkpsyiiu-681,mvjilowk-36,1
59,36,821,6.8457928520444655,iwxfgfjv-822,vlbssjoc-37,1
60,37,211,15.821902007633595,dswegpwn-212,ddzfwwwt-38,2
61,37,459,4.728928462526413,zcnncqfr-460,ddzfwwwt-38,2
62,39,558,19.957622299013348,rroisczk-559,wjsmtsho-40,3
63,39,1381,12.800108039355855,uiajaqvj-1382,wjsmtsho-40,3
64,39,1854,19.687094290511244,sbssxrib-1855,wjsmtsho-40,3
65,40,152,17.210370061565754,jcxogswi-153,dadssqpc-41,3
66,40,539,7.288055972156522,qxtetvsk-540,dadssqpc-41,3
67,40,580,11.784361174054228,rhqyspot-581,dadssqpc-41,3
68,41,433,19.106375872008886,blpwvbrc-434,dnaqznaz-42,3
69,41,1488,18.082557545562633,qtgzbtzk-1489,dnaqznaz-42,3
70,41,1571,10.793646931843558,nlutdbzl-1572,dnaqznaz-42,3
71,42,701,15.37002553696944,wtyjwemb-702,ivdfgskv-43,4
72,42,788,11.25801262047431,bwtdfepg-789,ivdfgskv-43,4
73,42,971,7.86971790474798,clalduux-972,ivdfgskv-43,4
74,42,1025,19.818202902841396,wnbydwvy-1026,ivdfgskv-43,4
75,43,705,17.44748158084145,ctyzfvjv-706,qwxvyiiq-44,3
76,43,1301,9.01638633015833,xnjajrce-1302,qwxvyiiq-44,3
77,43,1749,9.3613504774097,mvwxyjaf-1750,qwxvyiiq-44,3
78,44,628,10.194964107699185,pgkcwrfq-629,aapamsiu-45,5
79,44,863,10.516027006016232,hjalkpyl-864,aapamsiu-45,5
80,44,981,16.121161433555233,jysgvcji-982,aapamsiu-45,5
81,44,1644,12.467317837361037,qhfnloug-1645,aapamsiu-45,5
82,44,1765,15.778847973475107,pvpndwey-1766,aapamsiu-45,5
83,45,92,14.096592511508316,fjazqete-93,chzkyecj-46,3
84,45,887,19.976309323140843,ykgsmojv-888,chzkyecj-46,3
85,45,1210,9.376228713190331,gjfvwplp-1211,chzkyecj-46,3
86,46,117,17.86644731426569,yexfdunf-118,ebpbdgtc-47,5
87,46,374,16.366912443184347,ixjzquvt-375,ebpbdgtc-47,5
88,46,654,17.40046716819853,xjfowskq-655,ebpbdgtc-47,5
89,46,1342,9.962069697499416,bokydpfy-1343,ebpbdgtc-47,5
90,46,1732,9.949425279241284,jowvtsnw-1733,ebpbdgtc-47,5
91,48,422,15.755847766573023,ndtjzfmz-423,akuisrkp-49,3
92,48,1058,14.302003345523834,ehgclxmo-1059,akuisrkp-49,3
93,48,1522,3.712498425841787,dseujdov-1523,akuisrkp-49,3
94,49,232,5.356765460063621,txudutuy-233,towppijq-50,3
95,49,694,16.242807670108,ctzpsqpy-695,towppijq-50,3
96,49,1468,18.089326720581543,goehnpyt-1469,towppijq-50,3
97,50,1315,17.096314997847966,gpmnccdw-1316,imsxuyni-51,1
98,52,462,19.15555338490815,dmujghmj-463,mulgfzff-53,3
99,52,600,11.723385445763299,jzzomyqx-601,mulgfzff-53,3
100,52,1480,13.28524938642562,ryfhpxed-1481,mulgfzff-53,3
101,53,564,16.697077295751534,yfapnjta-565,eiqrzpot-54,2
102,53,1433,19.921978468649424,jxcfvnpf-1434,eiqrzpot-54,2
103,54,335,14.95987752700776,qcakglxk-336,mejnrvga-55,2
104,54,1126,13.074782554568852,dkafavyp-1127,mejnrvga-55,2
105,55,1686,6.013820362735178,nivdrgyk-1687,vzxkguim-56,1
106,56,547,11.032265950753926,yzmbzhka-548,rtnyemds-57,2
107,56,720,17.951709739882553,hhllleom-721,rtnyemds-57,2
108,57,1046,18.988461298457413,ykujxsin-1047,ozolipim-58,2
109,57,1235,15.799550323524109,kbswbnho-1236,ozolipim-58,2
110,58,1296,19.151168416133128,zwwiiddd-1297,sywvutfq-59,1
111,59,814,19.95405251073858,sexiptwf-815,wxiqefda-60,1
112,60,693,13.26087741220191,yxxruwqr-694,hebtaqef-61,1
113,61,75,10.708132136946475,eguphzht-76,lixfyqny-62,3
114,61,162,10.73367892687489,pxpcnsse-163,lixfyqny-62,3
115,61,193,19.97779144215841,ilrcsrnt-194,lixfyqny-62,3
116,62,1004,16.69854599245692,fowjklbz-1005,ccfqbhnv-63,2
117,62,1870,19.641095001383807,gbjtmhji-1871,ccfqbhnv-63,2
118,63,1324,9.633278955917643,zgqzfovu-1325,chtrcmao-64,1
119,64,879,6.801036646789998,yppzsxhf-880,hsgygjab-65,3
120,64,1142,11.514193935108489,yfxltgas-1143,hsgygjab-65,3
121,65,471,13.380638387400321,kbrawvps-472,tembipva-66,4
122,65,521,10.763334558246058,qfqhxvpm-522,tembipva-66,4
123,65,935,12.930059979913683,qpajsjkg-936,tembipva-66,4
124,65,1543,18.308660919422994,kodjzdtj-1544,tembipva-66,4
125,66,1161,13.499442596125103,gngastlw-1162,pqaqruiq-67,2
126,66,1586,17.852917590459338,sfiwhklm-1587,pqaqruiq-67,2
127,67,492,13.969412855841673,kbarheww-493,tmvawqnn-68,1
128,68,1886,3.0083006041168656,tnleaosn-1887,mjtstdvx-69,1
129,69,1627,17.758379505367042,qhdvbaat-1628,ozyneats-70,1
130,71,331,9.98894884306826,rrrgqxip-332,ujlbbesc-72,4
131,71,920,19.88245714920147,aminsihs-921,ujlbbesc-72,4
132,71,1256,19.805473378276155,eoezratd-1257,ujlbbesc-72,4
133,71,1884,11.388189607318383,ujfksxkb-1885,ujlbbesc-72,4
