,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,0,1469,19.80811405762389,pbaidqsx-1470,dvokdtfl-1,2
1,0,1559,18.507764517636822,ycjeukkx-1560,dvokdtfl-1,2
2,2,542,19.90641687639277,bdigqvny-543,aplizmzx-3,4
3,2,1730,14.603197937041125,yhxwmqwz-1731,aplizmzx-3,4
4,2,2160,12.7950346040659,lmwhfcgc-2161,aplizmzx-3,4
5,2,2337,18.659830026391546,tfmovmdu-2338,aplizmzx-3,4
6,3,337,14.59109229012282,cbflwcbe-338,pvaghkcg-4,6
7,3,527,4.899428112527457,iqhxclxw-528,pvaghkcg-4,6
8,3,2036,9.610673598815577,eckoevah-2037,pvaghkcg-4,6
9,3,2243,11.330501416664312,hiuuxzrn-2244,pvaghkcg-4,6
10,3,2527,15.0832689181014,uzirzwld-2528,pvaghkcg-4,6
11,3,2600,8.047298751979074,faeshwei-2601,pvaghkcg-4,6
12,4,295,14.774927791115092,gykpmowg-296,kezedurk-5,5
13,4,1040,8.65966892616112,vnoseppb-1041,kezedurk-5,5
14,4,1308,13.730501104716058,lqprckuy-1309,kezedurk-5,5
15,4,1318,5.371681563938181,cmymwbss-1319,kezedurk-5,5
16,4,2688,18.155613793110664,krwacgqi-2689,kezedurk-5,5
17,5,872,14.90563205185247,torsoamn-873,cflllbkf-6,1
18,6,310,11.604530344798478,ieovimib-311,ispacihu-7,4
19,6,2424,15.641359648458003,hdezebdj-2425,ispacihu-7,4
20,6,2517,13.38126834678508,emimxukp-2518,ispacihu-7,4
21,6,2603,19.47912961165883,huvvuemx-2604,ispacihu-7,4
22,7,1211,9.970370443343288,fsrattwe-1212,efopqynv-8,5
23,7,1447,1.4798182452348327,vystkthd-1448,efopqynv-8,5
24,7,1669,6.407751705555538,fqjddjsy-1670,efopqynv-8,5
25,7,1794,11.56714296990567,jhuzsuaw-1795,efopqynv-8,5
26,7,2457,19.501603577967508,peghieoi-2458,efopqynv-8,5
27,8,294,18.113519046721787,oissgdrc-295,apdhwujn-9,6
28,8,306,16.094006659343762,mztnphxa-307,apdhwujn-9,6
29,8,725,8.861634954114505,knohiyaj-726,apdhwujn-9,6
30,8,2139,13.804977180556287,gijihked-2140,apdhwujn-9,6
31,8,2264,16.323966865879964,fashkpgu-2265,apdhwujn-9,6
32,8,2515,16.046043193620882,ofthkkkj-2516,apdhwujn-9,6
33,9,321,18.54625182500525,hfxdmnft-322,wsmqpefi-10,1
34,10,391,4.179988781597937,rqbrampy-392,wulrhdjm-11,3
35,10,742,19.113697957026137,bhlggnez-743,wulrhdjm-11,3
36,10,1348,17.59526286213333,wwpcopeh-1349,wulrhdjm-11,3
37,12,1471,17.69995636552494,jwcbytfi-1472,jjuorble-13,3
38,12,1774,6.906707440462353,hududbde-1775,jjuorble-13,3
39,12,2482,14.746676210326514,zvmdqdqv-2483,jjuorble-13,3
40,13,537,19.516724047133934,spjryrvc-538,wthdgktu-14,2
41,13,2723,17.386154896488367,hfncyhfm-2724,wthdgktu-14,2
42,15,591,11.074708491205811,jzbdfzvk-592,lvnkfmtl-16,2
43,15,2901,17.066953966063615,edbrsxwg-2902,lvnkfmtl-16,2
44,16,494,7.900010440969757,bncultby-495,ztoecwww-17,3
45,16,1924,10.87279576695957,gpamsdvp-1925,ztoecwww-17,3
46,16,2947,18.82568170955045,hywlrvhf-2948,ztoecwww-17,3
47,17,1342,19.74455507101871,lnxglirr-1343,ycheeadb-18,1
48,18,2463,16.44924402528577,adcjrgyh-2464,ggpexkyh-19,1
49,19,155,16.496142733831313,ujbpochl-156,yegpwsfn-20,7
50,19,836,11.691645516413647,xuobojvd-837,yegpwsfn-20,7
51,19,1029,10.626505649296197,anpqwekm-1030,yegpwsfn-20,7
52,19,1093,16.553963048035026,dnkllzzc-1094,yegpwsfn-20,7
53,19,1440,5.8987071323009275,mgsyrhgi-1441,yegpwsfn-20,7
54,19,2079,14.843207551200877,iokwdxeu-2080,yegpwsfn-20,7
55,19,2947,19.470542865315082,hywlrvhf-2948,yegpwsfn-20,7
56,20,769,18.6971652720896,qftkogss-770,vgzcnugo-21,2
57,20,2879,12.518360522569036,ivynnuah-2880,vgzcnugo-21,2
58,21,548,5.7510695104002325,ezifeaeq-549,gousmdgp-22,4
59,21,689,13.56339855976378,ubxthstq-690,gousmdgp-22,4
60,21,1707,16.602651688066906,mzckegau-1708,gousmdgp-22,4
61,21,1955,10.972031576195834,suclmued-1956,gousmdgp-22,4
62,22,1451,19.559684031440195,isaumobo-1452,yjykiirl-23,4
63,22,1757,13.679865573662923,gboqbfiq-1758,yjykiirl-23,4
64,22,1972,15.479291437831991,xkljbdhh-1973,yjykiirl-23,4
65,22,2356,14.220991890972865,tzpeblry-2357,yjykiirl-23,4
