,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,0,433,18.55591460295452,ikjoliny-434,znrwgcvq-1,5
1,0,2144,10.770581251925295,tqxbbrff-2145,znrwgcvq-1,5
2,0,2290,13.288220219901726,tuybbddb-2291,znrwgcvq-1,5
3,0,3355,16.636714345010393,lyngnohv-3356,znrwgcvq-1,5
4,0,4432,19.045209333966312,mnyzfncx-4433,znrwgcvq-1,5
5,1,1486,16.82362510146207,syiwtpsy-1487,pagbdvuz-2,4
6,1,1640,13.160812630677064,fbxftpun-1641,pagbdvuz-2,4
7,1,1769,14.722012171264215,jyimyzmz-1770,pagbdvuz-2,4
8,1,4321,8.43379394567177,xrifdxyp-4322,pagbdvuz-2,4
9,2,682,17.101915850580628,xoscbyuh-683,cnzssuon-3,4
10,2,1029,7.121438387654233,vbfujpli-1030,cnzssuon-3,4
11,2,1855,15.125159993199414,qwztwuwo-1856,cnzssuon-3,4
12,2,2126,18.75590184027437,vgqhjyfi-2127,cnzssuon-3,4
13,3,1403,10.279173714062074,eywktjtc-1404,xporgtko-4,3
14,3,2701,7.8328701247596655,uzkzpdic-2702,xporgtko-4,3
15,3,4574,19.449105543421744,kterivib-4575,xporgtko-4,3
16,4,282,9.18588864042287,clindihm-283,iexeydrf-5,7
17,4,507,10.953247017751913,iyrxdzbn-508,iexeydrf-5,7
18,4,2563,11.862668210206776,aoxkefws-2564,iexeydrf-5,7
19,4,3435,9.151923287359436,vifjbkmu-3436,iexeydrf-5,7
20,4,4288,16.042619183976267,ymmgigpx-4289,iexeydrf-5,7
21,4,4579,15.053601841195542,gyxiulxo-4580,iexeydrf-5,7
22,4,4778,1.4499517728450415,qeevpszb-4779,iexeydrf-5,7
23,5,3651,19.733329828899798,sqfrhajk-3652,gerieqgs-6,1
24,6,1064,19.70678341928745,ebqcaxtr-1065,nbitmnxs-7,4
25,6,3601,18.127403950658433,wzerqcnb-3602,nbitmnxs-7,4
26,6,3905,18.396767153511462,iiigrnjq-3906,nbitmnxs-7,4
27,6,4697,9.91163178400457,mbcvczgv-4698,nbitmnxs-7,4
28,7,103,11.178581478644652,fpmbekck-104,nxzczvha-8,4
29,7,1523,4.812360241720305,wnxjicaq-1524,nxzczvha-8,4
30,7,1627,14.446803917895949,whszyzfp-1628,nxzczvha-8,4
31,7,4190,12.803199173795045,wyrqdpox-4191,nxzczvha-8,4
32,8,2477,15.180461038709579,guvhbxnv-2478,ijbbcegv-9,3
33,8,3684,18.06055147428431,dltngiad-3685,ijbbcegv-9,3
