,from,to,dist,to_cell_id_code,from_cell_id_code,nn_from
0,0,553,18.982055253077185,kdveeqgv-554,fcliehdx-1,4
1,0,2915,4.673361497572227,xjtlpbwt-2916,fcliehdx-1,4
2,0,3385,11.272634501353773,dvfnhydl-3386,fcliehdx-1,4
3,0,5129,19.582158207193345,benyeukp-5130,fcliehdx-1,4
4,1,2179,18.873451385243513,mayyvpwo-2180,uxidwxmk-2,3
5,1,2236,6.800882222941022,ckitpeas-2237,uxidwxmk-2,3
6,1,5127,19.813723692275214,vzkrgcox-5128,uxidwxmk-2,3
7,2,1088,18.56330154910056,gutyzhet-1089,uootlxfh-3,5
8,2,1922,15.748476670978784,dlgcyert-1923,uootlxfh-3,5
9,2,3016,14.756556265269928,regxkauv-3017,uootlxfh-3,5
10,2,3550,17.93345151561536,fycyvpyf-3551,uootlxfh-3,5
11,2,5738,18.660615292734157,phibhovy-5739,uootlxfh-3,5
12,3,1133,9.948260974032005,kelpnzcx-1134,cvkgojmc-4,6
13,3,2051,9.208754360601018,upmkdxde-2052,cvkgojmc-4,6
14,3,2948,12.894579385336103,lsmqurae-2949,cvkgojmc-4,6
15,3,3158,17.65181933641292,tdhciwup-3159,cvkgojmc-4,6
16,3,4271,19.349584599570615,hvqzpswa-4272,cvkgojmc-4,6
17,3,5057,12.265590225491463,ljrtdmnd-5058,cvkgojmc-4,6
18,4,303,9.892110008252876,ebuefgqs-304,hfokbbtk-5,9
19,4,999,12.448192570264206,jzyicjnk-1000,hfokbbtk-5,9
20,4,1093,14.580022527352584,dlmjbdcw-1094,hfokbbtk-5,9
21,4,1228,17.082610197992125,uotqgaim-1229,hfokbbtk-5,9
22,4,1766,14.986043382048992,kzcedhth-1767,hfokbbtk-5,9
23,4,1806,15.459265301796163,rrfjaobh-1807,hfokbbtk-5,9
24,4,2719,19.004787620750275,ynrvcfet-2720,hfokbbtk-5,9
25,4,3598,15.348701155596359,jweraukq-3599,hfokbbtk-5,9
26,4,5428,16.118308592399444,ccjxhrey-5429,hfokbbtk-5,9
27,5,1656,12.839012874377811,gzkpzezg-1657,txcyaqgf-6,2
28,5,4611,13.316026744507493,khaffhcq-4612,txcyaqgf-6,2
29,6,2218,11.38203154580503,vughuqjs-2219,qidshrck-7,5
30,6,3576,17.84645326055696,dcvublmc-3577,qidshrck-7,5
31,6,5056,13.707826166868813,zguevqll-5057,qidshrck-7,5
32,6,5080,10.443071411285933,zkkzvveh-5081,qidshrck-7,5
33,6,5085,8.851304147926427,kosaiyih-5086,qidshrck-7,5
34,7,708,2.8839536085032837,kbeezvmc-709,ydvujsyd-8,6
35,7,1126,13.732621142114851,edcurdrf-1127,ydvujsyd-8,6
36,7,2625,10.5155343375416,onexzygn-2626,ydvujsyd-8,6
37,7,3430,17.327070894746534,fqhcgnvp-3431,ydvujsyd-8,6
38,7,3842,13.84808590112329,hwzxrsdd-3843,ydvujsyd-8,6
39,7,3938,9.716421423178055,camyzhxn-3939,ydvujsyd-8,6
40,8,3068,15.758140334840414,fnujtpfe-3069,xkpvoskw-9,2
41,8,3989,16.16106968577059,pazosvme-3990,xkpvoskw-9,2
42,9,55,5.236972598693338,xwerfaei-56,tzmpjhlr-10,6
